Full Text,,,,,Fact,Fake,Unverified
"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (conthh",,,,,1,0,0
"Maksudnya utk mengurangi Penyakit DBD  Tapi klo nyamuknya lagi sakit/alergi,ini malah timbul penyakit baru bgm  Trs Petugas Jumantik bsa ngak bedain telur nyamuk biasa dgn nyamuk Wolbachia  #IsraeliTerrorists #gempa #indoviral #Coldplay  @DPR_RI @itjenkemenkes @PDI_Perjuangan https://t.co/KGouWPMGAn",,,,,0,1,0
ini nyamuk wolbachia tujuannya baik hasilnya nyata. udah di singapura juga menerapkan program ini juga hasilnya DBD turun. kalo ini program dijalankan serentak diseluruh dunia mungkin 10 tahun kedepan DBD akan hilang dari peradaban. Cuman di indonesia hal kayak gini dibuat geger,,,,,1,0,0
"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (cont)",,,,,1,0,0
"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/98J8vJiVAn",,,,,1,0,0
"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/6dRch4Uhy1",,,,,1,0,0
"Wolbachia, Apakah wajib jadi program Menkes?  Apakah tak ada solusi lain, misalnya Angkak dan Jambu Biji yang terbukti dapat menaikan trombosit pada penderita DBD, mungkin jauh menenangkan dibanding harus menyebar jentik nyamuk yang akan menuai pro kontra.",,,,,1,0,0
@TedInvestigasi Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/5K5P1ArZvz,,,,,1,0,0
"Buktinya apa?  Ada jaminan tidak ada DBD lg?  Kalo memang nyamuk WOLBACHIA bagus, knp gak diuji coba di negara asalnya? 🙄",,,,,0,1,0
"@ayachan10969__ Sejauh aku belajar di kuliah gaada yg namanya nyamuk Wolbachia 😭🤣  Wolbachia ini sejenis mikroba yg dimasukkan"" ke badan nyamuk Aedes, trus waktu itu nyamuk kawin, telurnya gabisa menetas/nyamuk betina nya mandul jadi bisa mengurangi angka DBD/ melemahkan virus dengue.""",,,,,1,0,0
@Catatan_ali7 @dr_koko28 Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/MBF5u1U47L,,,,,1,0,0
"Nyamuk DBD Di Sebar Nyamuk Wolbachia ?  Prof. Richard Claproth Geram, Keadaan Indonesia Genting karena Sebaran Nyamuk Wolbachia - https://t.co/DHMoFqDVLH",,,,,1,0,0
"@TedInvestigasi @Fikri1000CC Eh aku di bantul,  yogyakarta.. Sejak pengembangbiakan nyamuk wolbachia tahun lalu, itu diternakin lewat ember kecil tiap minggi dipantau..  aku ngrasa ga ada efek samping apa2 tuh.  Tapi benar akhir2 ini jarang banget denger kasus DBD alias menurun",,,,,1,0,0
"@ilmannurfalah @geloraco Betul, malah udah pernah di uji di beberapa negara.. dan terbukti menurunkan kasus dbd.. Karena bakteri wolbachia bisa menghambat replikasi virus denguenya.. Sifat bakteri wolbachia jg bukan sebagai patogen..",,,,,1,0,0
COBA DULU DI KELUARGAMU DONG..! Kemenkes: Teknologi Wolbachia Untuk Atasi DBD Bukan Rekayasa Genetik https://t.co/9ELv4qY07B via @BERGELORA.COM,,,,,1,0,0
"@ariza8888 @dokterapin Basmi 1000 nyamuk = 1000 nyamuk ga bisa menularkan DBD  Infeksi 1000 nyamuk dengan bakteri = Keturunan 1000 nyamuk (bisa sampe puluhan ribu) nyamuk ga bisa menularkan DBD. Kalau terus dilakukan, bisa sampai 90%+ nyamuk terinfeksi Wolbachia (ga bisa menularkan DBD)",,,,,1,0,0
"@Nicho_Silalahi @KemenkesRI @BudiGSadikin Lagian ngapain pakai import nyamuk dan disebar, negara kita sudah dangat dapat mengendalikan DBD beserta resikonya. Kalau memang wolbachia utk tujuan baik kenapa malah muncul resiko yang disebabkannya. Ujung2nya nanti akan ada virus baru yg butuh vaksin dan anti virus utk dibeli",,,,,0,1,0
"@sapa_sidiq @Hanya_Alina @dokterapin Nah, Mba Aline di Bantul itu menjelaskan di Bantul ia dan warga sudah merasakan, karena nyamuk aedes dimodifikasi jadi nyamuk wolbachia, akhirnya populasi nyamuk aedes menurun, alhasil kasus DBD juga turun, alias linier",,,,,1,0,0
"@sapa_sidiq @Hanya_Alina @dokterapin Kenapa nyamuk wolbachia harus ditambah (artinya memodifikasi nyamuk aedes eksisting jadi nyamuk wolbachia)? Karena nyamuk wolbachia bisa menurunkan jumlah nyamuk aedes. Kalau jumlah nyamuk aedes turun, kasus orang kena DBD akan turun juga  https://t.co/BwmV8OXaCZ",,,,,1,0,0
Rencana pemerintah membunuh nyamuk aedes aegypti penyebab Demam Berdarah Dengue (DBD) dengan nyamuk wolbachia di Indonesia menimbulkan pro dan kontra.  https://t.co/NXaR0Spzew  #rakyamerdeka #dbd #nyamuk https://t.co/8pRSsa4PSd,,,,,1,0,0
Inovasi Wolbachia Efektif Turunkan Kasus DBD Sudah Teruji Berhasil Di Berbagai Negara https://t.co/5LoawF7VH0,,,,,1,0,0
Peneliti dari UGM angkat bicara terkait tudingan nyamuk wolbachia untuk mengurangi kasus demam berdarah dengue (DBD) adalah hasil rekayasa genetika. https://t.co/ykM23D3bFP,,,,,0,1,0
Untuk warga DKI. Tolak program ini.. bahaya sekali untuk kesehatan Kita WOLBACHIA itu bukan nyamuk untuk memberantas DBD. Melainkan nyamuk BIONIK yang bertujuan untuk kontrol populasi.  Narasi kesehatan yg digaungkan hanya sebuah GIMIK. agar diterima masyarakat,,,,,0,1,0
"Mengenal Wolbachia, Inovasi Teknologi Pembasmi DBD Karya Bill Gates https://t.co/hnzme6U9Ne",,,,,1,0,0
"Kritik Program Wolbachia Atasi DBD, Eks Menkes: Jangan Jadikan Rakyat Kelinci Percobaan  Program wolbachia di Bali terpaksa dihentikan karena ditolak masyarakat  https://t.co/aiZHACzKny",,,,,1,0,0
"Kritik Program Wolbachia Atasi DBD, Eks Menkes: Jangan Jadikan Rakyat Kelinci Percobaan  Program wolbachia di Bali terpaksa dihentikan karena ditolak masyarakat  https://t.co/7XeWnPUSzW",,,,,1,0,0
Apa Itu Nyamuk Wolbachia Karya Bill Gates Pembasmi DBD https://t.co/9WvzUT3Ap3,,,,,0,0,1
Pakar UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD https://t.co/OL2hvTVMGC,,,,,1,0,0
"@rockbeatblues Ini terkait wolbachia ya. Pdhl dari yg baca, sejauh ini wolbachia tingkat keberhasilannya menekan dbd cukup bagus.  Then again, gw pernah diomelin ketua RT sampe jam 1 pagi wkt penyuluhan penanggulangan dbd jaman pendidikan 🤣 emang gak gampang sih meyakinkan orang 😅",,,,,1,0,0
Hasil Penelitian UGM : Kandungan Wolbachia di Tubuh Nyamuk Aedes Aegypti Bukan Hasil Modifikasi Genetika https://t.co/u2JBqkzTIz   #UGM #nyamuk #tips #DBD #lifestyle #pikiranrakyatkuningan,,,,,1,0,0
Penyebaran Nyamuk Wolbachia untuk Pengentasan DBD di Jakarta Barat Direncanakan Awal Desember https://t.co/1bTeCK1tg9 #TempoMetro,,,,,0,0,1
"Daerah sini angka dbd masih tinggi, sepertinya butuh wolbachia 🤔",,,,,0,0,1
"Kampung saya di jogja sudah jadi obyek penelitian awal2 soal wolbachia ini, dan sy pernah ketemu dengan salah seorang yang meneliti. Secara statistik kata beliau kasus dbd menurun. Dan sampai saat ini warga biasa2 saja dan sehat2 saja.",,,,,1,0,0
"Yuk, simak video berikut hingga usai 😉  #ugm #fkkmkugm #tropmed #tropmed_ugm #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik https://t.co/1TRClqJc5c",,,,,0,0,1
Iyess  Wolbachia udah di uji &amp  terbukti menurunkan dbd di jogja. Udah dari thn 2017-2018 yaa.   Dan bukan nyamuk pake chip bionic whatever itu yaaa,,,,,1,0,0
"Penyebaran nyamuk wolbachia sebagai upaya penanggulangan Demam Berdarah Dengue (DBD) di Bali ternyata menuai kontroversi dari kalangan masyarakat. Padahal, sudah disiapkan jutaan telur nyamuk wolbachia yang sebelumnya direncanakan disebar di Denpasar (13/11) dan Buleleng (12/11). https://t.co/Y4Lw8iomex",,,,,1,0,0
Kemenkes Terapkan Inovasi Teknologi Wolbachia Turunkan Penyebaran DBD di Indonesia https://t.co/TcN4TW638Z lewat @Buser Online,,,,,1,0,0
"Terbukti Efektif, Begini Cara Nyamuk Wolbachia Turunkan Penyebaran DBD https://t.co/dXyBBDQf7Q",,,,,1,0,0
"5 Fakta Nyamuk Wolbachia yang Bikin Geger Publik, Riset Perlihatkan Ampuh Tekan Kasus DBD https://t.co/blLkQhmRYe",,,,,1,0,0
"Viral narasi nyamuk Wolbachia ‘Bill Gates’, benarkah sebar genetik LGBT di Indonesia? Cek fakta yang mencengangkan berikut. (FA) #nyamukWolbachia #BillGates #viral #dbd   https://t.co/vlN6WF8CIX",,,,,0,1,0
Kemenkes Klaim Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/dBZLmWuV4n,,,,,1,0,0
@liputan6dotcom Harusnya Kemenkes kaji masukan beberapa fihak perihal kerugian akibat penggunaan wolbachia.daripada kekeuh prinsip instan pemberantasan DBD.kalap?!!!,,,,,0,0,1
"Heboh Nyamuk Wolbachia di Indonesia, Konspirasi Bill Gates atau Penyelamat dari DBD? https://t.co/yPvbtlN8kn",,,,,1,0,0
"DBD Indonesia dalam Angka, yang Menyebabkan Kemenkes Nekat Gunakan NYAMUK WOLBACHIA https://t.co/6AZTHpDP15",,,,,0,0,1
Kemenkes: Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/OoxnGux2Jg,,,,,1,0,0
"@ProfesorZubairi @setyanda Wah mantap ada bahasan soal Wolbachia, sbg org yg 2 tahun kerja sbg analis Lab di WMP Yogya merasa bangga. Nyamuknya beneran aman kok dan efektif utk pencegahan DBD, bahkan kami yang kasih makan sendiri nyamuknya pakai darah kami. Great job WMP!",,,,,1,0,0
Kemenkes: Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/PoJI5TvAnB,,,,,1,0,0
"Sebaiknya diuji dalam parameter khusus (Ilmiah) bukan langsung Tes"" dilapangan.  Dampak penyebaran nyamuk Wolbachia kedepannya. (Memang benar dampak awal mrespon positif)  Virus Dengeu (DBD) adalah makhluk pintar, ia selalu bermutasi bila ada ancaman (varian baru).  Bijaklah.""",,,,,0,0,1
"@baihaqiiw @PartaiSocmed Sekalian cek Srilangka sudah nyebar nyamuk Wolbachia th 2020/2021, hasilnya? Ada ledakkan penderita DBD ditahun berikutnya",,,,,0,0,1
"KEMENTERIAN Kesehatan (Kemenkes) menegaskan inovasi teknologi wolbachia  untuk menurunkan kasus dengue (DBD) tidak menimbulkan penyakit lain,  tidak seperti yang dituduhkan.   Sumber: https://t.co/mgXBoF8wMs",,,,,1,0,0
"@PakBudi31571035 @PartaiSocmed Wolbachia itu bakteri yg dimaksud. Wolbachia ini sebenernya bakteri yg umum ditemukan di populasi serangga (g cuma nyamuk). Nah, virus DBD kesulitan buat berkembang di nyamuk ber-wolbachia.",,,,,1,0,0
"@PartaiSocmed Wolbachia ini prinsip kerjanya bikin nyamuk jadi mandul."" Ketika nyamuk berwolbachia kawin ama nyamuk liar, telornya gak bisa menetas. Sehingga diharapkan jumlah nyamuk d lingkungan berkurang. Nah, karena jumlah nyamuk jd sedikit, jumlah kasus DBD juga ikut turun.""",,,,,1,0,0
"ini konteksnya apa ya? krn Wolbachia emg terbukti kok menurunkan angka penyebaran DBD di DIY, project-nya jg udh lumayan lama nih, yg aku tau leader tim UGM-nya tuh Prof. Uut",,,,,1,0,0
Fakta-fakta Nyamuk Wolbachia yang Disebut Mampu Turunkan Kasus DBD - Bisniscom https://t.co/2fOn7yo1QG https://t.co/JfJO07gxq9,,,,,1,0,0
Pakar UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD https://t.co/xslqrClhR9,,,,,1,0,0
@liaasister Gmn klo si nyamuk Wolbachia ini sudah tidak punya integritas? Bisa2 mereka jadi petugas korup dan malah ikut bantu pasukan nyamuk DBD nyebarin penyakitnya. 😏,,,,,0,0,1
Mari perangi hoax forwardan grup Whatsapp buibu/keluarga dengan  mantau sosmed² para dokter dan ahli² terpercaya.  Selengkapnya baca di IG nya dokter @AdamPrabata 👏  https://t.co/jnPItheA7I  #wolbachia #nyamuk #mosquito #dengue #DBD #DemamBerdarah #BillGates https://t.co/NGVS74dcGT,,,,,0,0,1
"@ProfesorZubairi Baru bulan kemaren RT didatengin sama menkes utk naro nyamuk wolbachia ini, mau gimana lagi kasus DBD emang agak meresahkan terutama yg di NTT sini kasusnya masi cukup tinggi walau sudah ada banyak penurunan tapi penderita anak2 masih banyak dan mortalitas belum 0%",,,,,0,0,1
Kemenkes: Nyamuk Wolbachia Efektif Cegah DBD https://t.co/3YGyW9MZfh,,,,,1,0,0
Menilik Pemanfaatan &amp  Efektivitas Wolbachia untuk Penanggulangan DBD di Indonesia  https://t.co/dKSAzR5BgA,,,,,1,0,0
Kemenkes: Pelepasan Jentik Nyamuk Berwolbachia di Bali Ditunda  https://t.co/8ceh0n1oJV  #NewsUpdate #kemenkes #Wolbachia #AedesAegypti #DBD #Bali #beritaterkini,,,,,0,0,1
"KEMENTERIAN Kesehatan (Kemenkes) menegaskan inovasi teknologi wolbachia untuk menurunkan kasus dengue (DBD) tidak menimbulkan penyakit lain, tidak seperti yang dituduhkan.  https://t.co/mgXBoF8wMs",,,,,1,0,0
Belakangan ini ramai dibicarakan nyamuk Wolbachia yang disebut bisa melawat penyakit demam berdarah dengue atau DBD. Hal ini diungkapkan Kemenkes bahwa wolbachia mampu menurunkan penyebaran DBD dan telah terbukti di sembilan negara. https://t.co/tVRNdpHCOR,,,,,1,0,0
"Pakar #UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD: World Mosquito Program (WMP) Yogyakarta berencana akan melakukan penyebaran jutaan telur nyamuk Wolbachia di Kabupaten Buleleng dan kota Denpasar, Bali dalam rangka… https://t.co/iDyyMZv5fZ https://t.co/zZXYKz8xqw",,,,,1,0,0
"Menurut Kemenkes, pemanfaatan wolbachia sudah terbukti efektif di sembilan negara, yakni: Brasil, Australia, Vietnam, Fiji, Vanuatu, Meksiko, Kiribati, Kaledonia Baru, dan Sri Lanka. #DBD #Wolbachia #VideoKompas #KreasiKompascom #JernihMelihatDunia https://t.co/3t1ZulQyVT",,,,,1,0,0
Benarkah Nyamuk Wolbachia Dapat Menyelamatkan dari DBD Atau Hanya Konspirasi Bill Gates? Beginilah Kata Ahli https://t.co/KlL5PXtDRt,,,,,0,0,1
Kata Kemenkes soal Keamanan Program Pengendalian DBD Lewat Wolbachia  Siti Fadilah sempat sampaikan keberatannya soal program pengendalian DBD di Indonesia dengan bakteri Wolbachia. Berikut penjelasannya.  https://t.co/glxvSnc1Ai  #20detik,,,,,0,0,1
Apa Itu Nyamuk Wolbachia Bikinan Bill Gates Pembasmi DBD  https://t.co/5snOm5ztHi,,,,,1,0,0
Kemenkes menerapkan inovasi teknologi wolbachia untuk menurunkan penyebaran DBD oleh nyamuk Aedes aegypti. Seperti apa pengaruhnya? https://t.co/h8EnXZOeOz,,,,,1,0,0
"DBD di Gunungkidul Diklaim Terkendali, Dinkes: Tidak Perlu Nyamuk Wolbachia https://t.co/GBOGbEa5CH #beritajogja #jogja #jogjaistimewa https://t.co/a8uGrD8WZk",,,,,0,0,1
"Kemenkes Sebut Nyamuk Wolbachia Efektif Tekan Kasus DBD, Bagaimana Cara Kerjanya?  https://t.co/kQfaiZWioe",,,,,1,0,0
Bener! Nyamuk wolbachia ini emang terbukti EFEKTIF membasmi wabah DBD. Tapi kira-kira kenapa cuma nyamuk jantan aja yang dilepas? Toh yang nyebarin virusnya ke manusia kan nyamuk yang betina?,,,,,1,0,0
"Mengurangi DBD katanya.   Heboh! Isu Nyamuk Wolbachia Bill Gates Berbahaya, Ini Kata Pakar https://t.co/QMlvg3ANlt",,,,,0,0,1
Disebar Untuk Tekan Kasus DBD Nyamuk Wolbachia Bukan Hasil Rekayasa Genetik https://t.co/2SmZvHocSz https://t.co/MTn5AVVmPI,,,,,1,0,0
"Teruji Berhasil di Berbagai Negara, Kemenkes Terapkan Inovasi Wolbachia Turunkan Kasus DBD https://t.co/bITy5dMMSa",,,,,1,0,0
"Turunkan Kasus DBD, Kemenkes Tebar Jentik Nyamuk Wolbachia https://t.co/c6xLGQsq3O via @nawacit4",,,,,1,0,0
"Staf Teknis Komunikasi Transformasi Kesehatan, Kementerian Kesehatan (Kemenkes) RI R.A. Adaninggar Primadia Nariswari mengimbau masyarakat tak perlu khawatir soal penyebaran nyamuk berbakteri Wolbachia yang dilakukan untuk menekan angka DBD di sejumlah wilayah di Indonesia.",,,,,1,0,0
Rencana pelepasan nyamuk bionik Wolbachia belakangan ini menjadi sorotan masyarakat.  https://t.co/sgAuNKu50L  #suaramerdeka #suaramerdekacom #promedia #nyamuk #wolbachia #demamberdarah #dbd #menkes #kementeriankesehatan #kemenkes #nyamukaedesaegepty https://t.co/5cI0l4sVIS,,,,,0,0,1
"Pemerintah konoha nyebar nyamuk Wolbachia yg kata nya efektif untuk mengatasi Demam Berdarah( Dengue). Mereka begitu yakin kalau penyebaran nyamuk ini dapat menekan kasus DBD. Kok bisa?Kita mati2an beli obat nyamuk supaya gak di gigit nyamuk,pemerintah nya malah nyebar nyamuk🤦‍♂️😭",,,,,0,0,1
"Kontroversi Nyamuk Wolbachia Cegah DBD, Siti Fadilah: Utak-utik Gen Efeknya Jangka Panjang  https://t.co/7uKtH2UwYs",,,,,0,1,0
"Penyebaran nyamuk wolbachia di Bali, sebagai bagian dari upaya penanggulangan Demam Berdarah Dengue (DBD), telah mengundang kontroversi di tengah masy... https://t.co/SA6Ohp1oD4",,,,,0,0,1
Kemenkes mengimbau masyarakat tak perlu khawatir soal penyebaran nyamuk berbakteri Wolbachia yang dilakukan untuk menekan angka DBD di sejumlah wilayah di Indonesia. https://t.co/6uJB0H8jQs,,,,,1,0,0
"@ProfesorZubairi Wolbachia itu jenis bakteri yg di serangga contoh kupu-kupu, lalat dll. Jadi bukan jenis nyamuk ya. Jenis nyamuk nya ttp aedes aegypti yg menularkan dbd itu. Jadi kalo di injeksi wolbachia terbukti cr ilmiah penelitian itu mampu melumpuhkan virus dengue",,,,,1,0,0
@Rosses1Black Brazil sudah lakukan sejak 2014.   Di sini sdh sejak awal 2022. Baik2 saja. Prevalensi DBD menurun sampai 77% Manusia sbnrnya sudah ratusan tahun kontak dg Wolbachia. Program ini tujuannya agar Aedes aegypti tdk jadi vektor virus penyebab DBD. https://t.co/XhnSbXHG7B,,,,,1,0,0
"@ProfesorZubairi Harusnya prestasi dari penurunan paparan DBD dll. Di negara, provinsi , kabupaten, yg disebarin nyamuk wolbachia. Plus hasil penelitian ugm jadi alat sosialisasi manfaat nyamuk wolbachia. Kontra jelas timbul dari industri farmasi n medis. RS sepi pasien dbd n obat dbd kgk laku.",,,,,0,0,1
"Eks Menkes, Siti Fadilah, sempat sampaikan keberatannya soal program pengendalian DBD di Indonesia dengan bakteri Wolbachia yang menjadikan masyarakat sebagai objek penelitian. Berikut penjelasan Kemenkes… https://t.co/arRWh0KnmN",,,,,0,0,1
"@ProfesorZubairi Alhamdulillah hasilnya signifikan, pasien dbd mengalami penurunan dibantul,  selain itu peran warga bantul yang sangat kooperatif terkait program wolbachia sendiri jadi faktor utama keberhasilan program, setiap 2 minggu sekali selalu ada pengecekan terkait wolbachia",,,,,1,0,0
"Lagi Ramai Bahas Nyamuk Wolbachia, Ini Ciri Nyamuk Aedes Aegypti Penyebab DBD yang Sering Diabaikan Tetapi Bisa Sebabkan Kematian #timnasu17  #TimnasDay #nyamuk #nyamukwolbachia #dbd https://t.co/whhkwGbuBa",,,,,0,0,1
Kemkes Sebut Nyamuk Wolbachia Ampuh Atasi DBD di 9 Negara https://t.co/wTFxsulBpy,,,,,1,0,0
"[BREAKING NEWS]  HEBOH Pro Kontra Penyebaran Nyamuk Wolbachia di 5 Kota di Indonesia, Disebut Bisa Tekan Bahaya DBD https://t.co/V1MSgbyBWC",,,,,1,0,0
"@amurka_bali Nyamuk Bionik #WOLBACHIA berkedok mengatasi DBD di Indonesia yang akan (sudah?) di lepas di Bali, padahal ada skenario depopulasi yg berhubungan dengan WHO, Israhell dan Amerika? https://t.co/bRr8aIxUgj",,,,,0,1,0
Kemenkes sampaikan program pelepasan nyamuk aedes aegypti yang diinfeksi dengan bakteri Wolbachia penting untuk menekan kasus DBD di Indonesia. Ia pun jelaskan cara kerja program ini. https://t.co/LaEx0Ec7pj,,,,,1,0,0
Abis nonton vt di indo sudah disebarin nyamuk hasil rekayasa genetik di jakbar dan beberapa daerah di jawa untuk menekan populasi nyamuk DBD.  Kira2 kedepan ga bikin masalah baru lagi kah nyamuk2 itu? Takutnya muncul penyakit baru yg bikin lockdown lg 🙃 Wolbachia nama nyamuknya.,,,,,0,1,0
"@CNNIndonesia DBD lenyap, Wolbachia menggila",,,,,0,1,0
"Penyebaran Nyamuk Wolbachia, Dinkes Kota Malang Tunggu Regulasi Kemenkes dan Imbau Masyarakat Cegah DBD    https://t.co/aIC8xUcjRq",,,,,0,0,1
"#JakartaBarat awal Desember 2023, waspada penyebaran nyamuk Wolbachia utk mencegah DBD. Sosialisasi &amp  kesiapan Warga hrs jadi pertimbangan utama. @Sholikhahpks @DrsHNasrullah  #GerakanSelamatkanJakarta #SaveJakarta  https://t.co/a4M8cwmazl",,,,,0,0,1
"@Heraloebss Ini nyamuk wolbachia.. mrka ngeklaim isa menurunkan angka DB, caranya disebar di wilayah, trus dibiarin mereka kawin sama nyamuk pembawa ae, nanti telurnya ada yg gak menetas/netas tapi berwolbachia. Dijogja udah mulai disebar dan alhamdulillah udah ada penurunan angka DBD",,,,,1,0,0
"@Heraloebss intinya, Wolbachia akan berkompetisi untuk berkembang biak pada tubuh nyamuk menggeser virus denue, Zika, dsb. jadi, nyamuk TETEP akan berkembang biak. nyamuk betina TETEP akan bertelur dan BUTUH darah manusia, cuma ya udh gak akan menularkan penyakit ky DBD, Zika, dst https://t.co/CNWc2kIPWg",,,,,1,0,0
"Kemenkes RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus DBD. Selain Indonesia, beberapa negara lain juga menggunakan metode tersebut. 🦟👨‍🔬",,,,,1,0,0
@Heraloebss NYAMUK WOLBACHIA TUH HABIS NGNTOD DIA MATI. YG BETINA NYA PAS NELUR TELUYNYA KAGA NETAS. AKIBAT TERTULAR BAKTERI WOLBACHIA. DAMN TERPUTUS RANTAI DBD.,,,,,1,0,0
"Dok. Ini yg dimaksud itu nyamuk yg sudah diintroduksi bakteri wolbachia. Ini memang program kerjasama billgates dg bbrp univ di melbourne dan UGM buat menurunkan angka DBD. Sudah dicoba di Jogja dan berhasil menurunkan insiden DBD. Orang yg diwawancara itu ngaco, ga tau apa².",,,,,1,0,0
"@Heraloebss Ini penelitian beneran kok. Nyamuk disebar untuk mengatasi DBD. Dulu pernah lihat ada yang post video kalau UGM meneliti nyamuk Wolbachia. Udah lama banget videonya, kerjasama sama Singapura kalau gak salah. Kebetulan ini ada artikelnya dari UGM sendiri.  https://t.co/vkHCDvV7Wz",,,,,1,0,0
"Kemenkes RI Klaim Nyamuk Wolbachia Efektif Tekan DBD, Gimana Cara Kerjanya?  Kemenkes memastikan penyebaran nyamuk wolbachia terbukti efektif menurunkan kasus demam berdarah. Memang seperti apa sih cara kerja nyamuk ini?  &gt &gt  https://t.co/VSCkKnGx4v  #detikhealth",,,,,1,0,0
@PartaiSocmed Tum kalo sempet bahas program pengendalian DBD dari Kemenkes yang menggunakan nyamuk wolbachia. Butuh pencerahan,,,,,0,0,1
@Been4Q59 Nyamuk wolbachia dikembangbiakan untuk mengurangi virus dbd pada nyamuk aides aegypti. Nyamuk wolbachia jantan akan kawin dengan nyamuk betina dari jenis lain termasuk aides aegypti (penyebab DBD).  https://t.co/C84YOvDn20,,,,,1,0,0
