label,full_text,preprocessed_column
1,"@Violayel @TedInvestigasi Sukses dari mana, mbake mase? Kasus DBD masih tinggi di beberapa wilayah, bahkan kasus DBD di Indonesia salah satu tertinggi di Asia. 3M dan PSN tetap jalan tapi metode wolbachia melengkapi. PSN bisa mengurangi populasi nyamuk, fogging bahaya bagi lingkungan dan manusia.",sukses mbake mase dbd wilayah dbd indonesia salah tinggi asia 3m psn jalan metode wolbachia lengkap psn kurang populasi nyamuk fogging bahaya lingkung manusia
1,Kemenkes Targetkan Sebar Nyamuk Wolbachia untuk Berantas DBD Secara Nasional  Kemenkes RI telah menyebar nyamuk wolbachia di 5 kota demi menekan penyakit demam berdarah dengue. Ini rencana Kemenkes ke depannya:   &gt &gt  https://t.co/FVLGnpqICN  #detikHealth,kemenkes target sebar nyamuk wolbachia berantas dbd nasional kemenkes ri sebar nyamuk wolbachia 5 kota tekan sakit demam darah dengue rencana kemenkes depan gt gt
1,Warga Diminta Tak Cuma Berharap pada Wolbachia untuk Cegah DBD https://t.co/U59DhocXEr,warga harap wolbachia cegah dbd
1,Pemkot Bandung Terapkan Program Inovatif Nyamuk Wolbachia Kurangi Kasus DBD  https://t.co/eItkc2BkFU,pemkot bandung terap program inovatif nyamuk wolbachia kurang dbd
1,"[HOAKS] Beredar video di media sosial TikTok, dalam video tersebut menyebutkan bahwa inovasi Wolbachia yang bertujuan untuk pengendalian wabah penyakit Demam Berdarah Dengue (DBD).  #TolakHoaksKominfoDIY #BeritaHoaks #Setitiatiati #JogjaIstimewa https://t.co/VgFWS7EsTv",hoaks edar video media sosial tiktok video inovasi wolbachia tuju kendali wabah sakit demam darah dengue dbd
1,Pemkot Bandung Klaim Program Nyamuk Wolbachia Aman untuk Tekan Kasus DBD https://t.co/bGfZB5uj3k,pemkot bandung klaim program nyamuk wolbachia aman tekan dbd
1,Dinkes Kota Yogyakarta disebut mencatat kasus rekor demam berdarah dengue (DBD) terendah sepanjang sejarah pada tahun 2023 usai melepas nyamuk wolbachia. https://t.co/8XA1GRWdwI,dinkes kota yogyakarta catat rekor demam darah dengue dbd rendah sejarah 2023 lepas nyamuk wolbachia
1,"You cannot find a new land with an old map. Nyamuk Wolbachia, nyamuk DBD yg diinfeksi bakteri Wolbachia, biasanya jantan dan membuat betina tdk bertelur, sehingga scr alami membuat kasus DBD turun. Yogya sdh memulai yg lain menyusul. Tentu dg segala perbaikannya. https://t.co/htncrakhHE",you can not find a new land with an old map nyamuk wolbachia nyamuk dbd yg infeksi bakteri wolbachia jantan betina tdk telur scr alami dbd turun yogya sdh yg susul dg baik
0,@Uncle_Gober324 Nyamuk yang mengandung virus WOLBACHIA ini bertujuan untuk menciptakan pandemi baru. Efektivitas terhadap penurunan DBD itu sangat rendah.   Jadi narasi menekan DBD  hanya untuk kamuflase. Padahal WOLBACHIA sendiri yg menjadi masalah .,nyamuk kandung virus wolbachia tuju cipta pandemi efektivitas turun dbd rendah narasi tekan dbd kamuflase wolbachia yg
0,"@Flyingfighter27 U malaria mmg cocok minum paitan.  U DBD &amp  Wolbachia blm tentu paps ...   Tp bukan nyamuknya yg kita waspadai, tapi bakteri wolbachianya &amp  kemungkinan bakteri lain yang tdk di-declare oleh tim nya BG .",u malaria mmg cocok minum paitan u dbd amp wolbachia blm paps tp nyamuk yg waspada bakteri wolbachianya amp bakteri tdk dideclare tim nya bg
1,"60 Ribu Nyamuk Wolbachia Disebar di Bandung, Masyarakat Justru Dibikin Takut Meski untuk Tekan DBD https://t.co/qK01IF6n4E",60 ribu nyamuk wolbachia sebar bandung masyarakat bikin takut tekan dbd
1,"Manfaat Inovasi Wolbachia, Mampu Pangkas Biaya Penanganan DBD hingga Rp9 Miliar https://t.co/sU4eKBEeJL",manfaat inovasi wolbachia pangkas biaya tangan dbd rp9 miliar
1,"Pemkot Bandung Upayakan Pencegahan DBD Lewat Wolbachia, Apakah itu? Simak di Sini Penjelasannya! https://t.co/LkcvEfmZ1D",pemkot bandung upaya cegah dbd wolbachia simak jelas
1,"Kadinkes Jabar: Tidak Ada Rekayasa Genetika, Penerapan Bakteri Wolbachia  untuk Memutus Rantai Penularan DBD https://t.co/ENylSBCdh2",kadinkes jabar rekayasa genetika terap bakteri wolbachia putus rantai tular dbd
1,"Nyamuk Wolbachia belakangan marak menjadi sorotan publik, lantaran disebut-sebut ampuh mengatasi kasus DBD di Indonesia. Memang seperti apa sih cara kerjanya?  https://t.co/LpNHr7voLH",nyamuk wolbachia marak sorot publik lantar disebutsebut ampuh atas dbd indonesia sih kerja
1,"Wolbachia tekan anggaran penanganan DBD, termasuk tak lagi mengandalkan fogging. https://t.co/bLaO7f4pxM",wolbachia tekan anggar tangan dbd andal fogging
1,"Heboh Nyamuk Wolbachia, Heru Budi Minta Dinkes DKI Beri Penjelasan  Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono meminta agar Dinas Kesehatan memberikan penjelasan tentang nyamuk Wolbachia yang bisa kendalikan DBD.  &gt &gt  https://t.co/kDtjkF0Nl2  #detikcom",heboh nyamuk wolbachia heru budi dinkes dki jelas jabat pj gubernur dki jakarta heru budi hartono dinas sehat jelas nyamuk wolbachia kendali dbd gt gt
1,"Nyamuk Wolbachia belakangan marak menjadi sorotan publik, lantaran disebut-sebut ampuh mengatasi kasus DBD di Indonesia. Memang seperti apa sih cara kerjanya?  metodenya seperti itu bagus dong, tapi malah ada dokter mantan napi, jadi kompor mledug🥸 https://t.co/S94OuqqEST",nyamuk wolbachia marak sorot publik lantar disebutsebut ampuh atas dbd indonesia sih kerja metode bagus dokter mantan napi kompor mledug
1,"Banyak nyamuk di rumahku? Siapa takut 😎🦟  Meskipun nyamuk Wolbachia ada di sekitarmu, kamu tetap sehat dan terbebas dari DBD.  'Nyamuk baik' Wolbachia terbukti aman dan ampuh menurunkan kasus demam berdarah.  Ayo wujudkan Indonesia bebas dengue dengan Wolbachia https://t.co/UzXVzii1bh",nyamuk rumah takut nyamuk wolbachia sekitar sehat bebas dbd nyamuk wolbachia bukti aman ampuh turun demam darah ayo wujud indonesia bebas dengue wolbachia
1,IDI Kota Semarang Lakukan Sosialisasi Penggunaan Bakteri Wolbachia untuk Tekan Angka DBD  https://t.co/GzaFgNdTkn,idi kota semarang laku sosialisasi guna bakteri wolbachia tekan angka dbd
1,"Tekan DBD, Kemenkes Kembangbiakkan 600 Ribu Telur Nyamuk Wolbachia di Bandung https://t.co/OTVY4aaHCx",tekan dbd kemenkes kembangbiakkan 600 ribu telur nyamuk wolbachia bandung
1,"Simak , 3 Fakta Nyamuk Wolbachia Mampu Mencegah DBD https://t.co/OiQmyzfiA1",simak 3 fakta nyamuk wolbachia cegah dbd
1,"KELIRU, Pemberantasan Demam Berdarah Dengue dengan Metode Wolbachia adalah Upaya Genosida #Wolbachia #DemamBerdarah #DBD #cekfakta #cekfaktatempo  https://t.co/OLCHOJFGa4",keliru berantas demam darah dengue metode wolbachia upaya genosida
1,Wolbachia dan Era Baru Melawan DBD : Tinnjauan atas Inovasi dan Tantangannya di Indonesia https://t.co/UPO9Ya2Gq9,wolbachia era lawan dbd tinnjauan inovasi tantang indonesia
1,"Lantas, bagaimana fakta dan riset menurut para peniliti terkait penggunaan teknologi wolbachia untuk mengendalikan DBD ini? Simak pada artikel di bawah ya! 😉  https://t.co/lR3ggdIWll",lantas fakta riset peniliti kait guna teknologi wolbachia kendali dbd simak artikel ya
1,"Meski teknologi wolbachia ini diklaim dapat menekan kasus DBD di Indonesia dan sudah ada risetnya sejak 2011, tak sedikit masyarakat yang juga takut akan dampak risikonya terhadap kesehatan. Bahkan ada juga beberapa pihak yang mengklaim bahwa teknologi wolbachia ini dibuat dengan…",teknologi wolbachia klaim tekan dbd indonesia riset 2011 masyarakat takut dampak risiko sehat klaim teknologi wolbachia
1,"Joko Basuki: Sebelum Nyamuk Wolbachia Disebar, Petakan Dulu Kawasan Rawan DBD https://t.co/jRAvygCil5",joko basuki nyamuk wolbachia sebar peta kawasan rawan dbd
1,Kementerian Kesehatan RI (Kemenkes) berencana menggunakan teknologi wolbachia untuk mengendalikan DBD di Indonesia. detikers setuju atau tidak nih? Polling di bawah yuk! ⬇️,menteri sehat ri kemenkes rencana teknologi wolbachia kendali dbd indonesia detikers tuju nih polling yuk
1,"@SantiOktapiant1 @Muhammad_Saewad @MetroTVNewsRoom @KickAndyShow Betul sekali kak, nyamuk ini dnanya udah disubtitusikan dgn bakteri wolbachia yg bisa menurunkan angka prnyebaran virus dbd.",kak nyamuk dnanya udah disubtitusikan dgn bakteri wolbachia yg turun angka prnyebaran virus dbd
1,"Dinkes DKI: Teruji Efektif, Pelepasan Nyamuk Wolbachia untuk Tekan DBD Perlu Didukung https://t.co/lEY8Bh9LiL",dinkes dki uji efektif lepas nyamuk wolbachia tekan dbd dukung
1,"Pemerintah telah menerapkan inovasi teknologi Wolbachia untuk menekan penyebaran DBD di Indonesia  Selain di Indonesia, pemanfaatan Wolbachia juga telah dilakukan di beberapa negara lain dan hasilnya terbukti efektif untuk pencegahan kasus DBD https://t.co/KvdafnD6Hj",perintah terap inovasi teknologi wolbachia tekan sebar dbd indonesia indonesia manfaat wolbachia negara hasil bukti efektif cegah dbd
1,IDI Kota Semarang: Nyamuk Wolbachia Efektif Turunkan DBD - https://t.co/15PfqxZ91z | Panduan Informasi dan Inspirasi https://t.co/peXz7Scnra,idi kota semarang nyamuk wolbachia efektif turun dbd pandu informasi inspirasi
1,"Nyamuk Wolbachia Gentayangan, Yogya Catat Rekor Kasus DBD Terendah https://t.co/5wHXbXjKFO",nyamuk wolbachia gentayang yogya catat rekor dbd rendah
0,"@SyarifudinHmad @AlexirwanI @tamim_pardede Yg kena DBD sjk brdekade lalu jutaan, yg tewas minimmmmm!  Mari kita lihat bakal brp banyak yg tewas gara2 japan enchepalitis atau pnyakit2 lain ekses dr wolbachia!  Bs dilihat, mana yg besar, manfaat atau mudharat, walau saat ini pun bs diprtnykn apa urgensi utk turunkan DBD?!",yg kena dbd sjk brdekade juta yg tewas minimmmmm mari lihat brp yg tewas gara2 japan enchepalitis pnyakit2 ekses dr wolbachia bs yg manfaat mudharat bs diprtnykn urgensi utk turun dbd
1,banyak dbd ya disana? mangkanya dimasukin wolbachia buat senjata biologis aedes,dbd ya sana mangkanya dimasukin wolbachia senjata biologis aedes
1,@tanyakanrl Justru nyamuk bionik wolbachia gunanya buat menekan populasi nyamuk aedes aegypti yg menyebarkan dbd.,nyamuk bionik wolbachia guna tekan populasi nyamuk aedes aegypti yg sebar dbd
1,"[Topik Pilihan] Kompasianer, sudah dengar tentang Wolbachia, inovasi yang bisa mencegah kasus DBD? Bagaimana pendapatmu mengenai penggunaan inovasi ini di Indonesia?  https://t.co/qwmAmduSyS",topik pilih kompasianer dengar wolbachia inovasi cegah dbd dapat guna inovasi indonesia
1,"Tegaskan Wolbachia di Jogja Terbukti Ampuh Tangkal DBD, Dinkes: 2023 Hanya 85 Kasus DBD https://t.co/F8gqwwez1w #beritajogja #jogja #jogjaistimewa https://t.co/8nWna8itAy",tegas wolbachia jogja bukti ampuh tangkal dbd dinkes 2023 85 dbd
1,"Belum tidur nih Teman Alinea?  Hati2 digigit nyamuk demam berdarah ya. Tapi, sekarang dikembangkan teknologi ngelawan DBD oleh @WMPglobal lho, pake bakteri Wolbachia. Kayak apa tuh? Cek di sini: #Alinea #Kesehatan #Penyakit #Demamberdarah #DBD #Wolbachia https://t.co/yGyqEWsA1D",tidur nih teman alinea hati2 gigit nyamuk demam darah ya kembang teknologi ngelawan dbd lho pake bakteri wolbachia kayak tuh cek
1,"@Muhammad_Saewad Jangan termakan hoaks coba cari info tentang nyamuk wolbachia ini di google, pernah nonton di @MetroTVNewsRoom acara @KickAndyShow tamunya seorang ibu profesor dari UGM kalau ga salah, peneliti nyamuk wolbachia ini, ini nyamuk baik untuk memberantas DBD https://t.co/fh3uobT8XI",makan hoaks coba cari info nyamuk wolbachia google nonton acara tamu profesor ugm ga salah teliti nyamuk wolbachia nyamuk berantas dbd
1,Mengapa bisa demikian ya? Saksikan video selengkapnya hingga usai ya.  #ugm #fkkmkugm #tropmed #tropmedugm #tropmedask #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik https://t.co/6q5BIhg0FV,ya saksi video lengkap ya
1,"Pengendalian kasus DBD dilakukan melalui berbagai cara. Di Semarang, hal itu dilakukan dengan cara beternak nyamuk ”Wolbachia”. Selain itu, pemberantasan sarang nyamuk dan pemeriksaan jentik nyamuk juga rutin dilakukan. #Kesehatan #AdadiKompas   https://t.co/Nl9mFqkHa3",kendali dbd semarang ternak nyamuk wolbachia berantas sarang nyamuk periksa jentik nyamuk rutin
1,Mekanisme Nyamuk Wolbachia yang Disebut Bisa Mengerem Kasus DBD https://t.co/9GuHWjz2m5 #TempoGaya,mekanisme nyamuk wolbachia rem dbd
1,"Kasus DBD Paling Rendah, Nyamuk Wolbachia Tidak Disebar di Tabalong https://t.co/EsButUGovg",dbd rendah nyamuk wolbachia sebar tabalong
1,Fakta nyamuk Wolbachia yang perlu kamu tau biar gak panik: 1. Nyamuk itu mengandung bakteri Wolbachia yang bisa memerangi virus dengue penyebab DBD 2. Nyamuk itu akan menurunkan bakteri yang sama ke keturunannya 3. Nyamuk itu gak akan menginfeksi bakteri ke kita,fakta nyamuk wolbachia tau biar gak panik 1 nyamuk kandung bakteri wolbachia rang virus dengue sebab dbd 2 nyamuk turun bakteri turun 3 nyamuk gak infeksi bakteri
1,"Tak Cukup dengan Nyamuk Wolbachia, Ini 7 Cara untuk Cegah DBD https://t.co/yH4smaKUt3",nyamuk wolbachia 7 cegah dbd
1,Yogyakarta Catat Kasus DBD Terendah Sejak Inovasi Nyamuk ber-Wolbachia  #Wolbachia #NyamukWolbachia #KasusDBDYogyakarta  https://t.co/Fvf7VqEAvv,yogyakarta catat dbd rendah inovasi nyamuk berwolbachia
1,@asamjawa_exe @nirwasita_arya @txtdaribandung Sejauh ini belum ada keluhan. Wolbachia itu udah digunakan oleh beberapa wilayah di DIY dalam beberapa tahun terakhir. Dan hasilnya bisa menekan angka DBD di wilayah tersebut.,keluh wolbachia udah wilayah diy hasil tekan angka dbd wilayah
1,Teknologi Wolbachia yang telah diterapkan di DIY Yogyakarta mulai menunjukkan hasil yang positif dengan turunnya kasus DBD https://t.co/kWvPoyoYcp,teknologi wolbachia terap diy yogyakarta hasil positif turun dbd
1,"Nyamuk Wolbachia Gentayangan, Yogya Catat Rekor Kasus DBD Terendah https://t.co/DgQwp5Y4hp",nyamuk wolbachia gentayang yogya catat rekor dbd rendah
1,Bagaimana ceritanya Teknologi Nyamuk Wolbachia bisa menekan 77 Persen kasus DBD di Yogyakarta?  Apakah teknologi ini ada risikonya?   Penjelasannya ada di artikel ini.   #NyamukWolbachia #DBD #Teknologi  https://t.co/ElGCHCl4iz,cerita teknologi nyamuk wolbachia tekan 77 persen dbd yogyakarta teknologi risiko jelas artikel
1,"Viral soal kekhawatiran yang menyebut pengendalian Demam Berdarah Dengue (DBD) dengan menyebar jutaan telur nyamuk wolbachia bisa berbahaya! 🦟😱Eits, Kemenkes meyakinkan masyarakat bahwa metode ini sudah teruji, kok.⁣⁣ Gimana ya cara kerjanya? 🤔 https://t.co/gXyho3XAgG",viral khawatir sebut kendali demam darah dengue dbd sebar juta telur nyamuk wolbachia bahaya eits kemenkes masyarakat metode uji gimana ya kerja
1,"Baru2 ini, penggunaan bakteri Wolbachia untuk melawan DBD menimbulkan polemik. Namun, di Kota Jogja, penggunaan Wolbachia terbukti mampu menurunkan jumlah kasus DBD, dari 1.705 kasus pada 2016 menjadi 67 kasus tahun ini.  https://t.co/z2wcp4hrIq",baru2 guna bakteri wolbachia lawan dbd timbul polemik kota jogja guna wolbachia bukti turun dbd 1705 2016 67
1,5. [HOAKS] Menko Marves Luhut Binsar Pandjaitan Buka Suara ttg Skenario Pilpres 2024 https://t.co/OVwPnnYIpG  6. [HOAKS] Inovasi Wolbachia yg Bertujuan utk Pengendalian Wabah Penyakit DBD https://t.co/O6pymQuQnS  DirJen Aptika KemKominfo RI @aduankonten https://t.co/QKjEyF3aRB,5 hoaks menko marves luhut binsar pandjaitan buka suara ttg skenario pilpres 2024 6 hoaks inovasi wolbachia yg tuju utk kendali wabah sakit dbd dirjen aptika kemkominfo ri
1,"#NyamukWolbachia #dbd  #aedesaegypti #Kemenkes #Jentik  Proses Kerja Wolbachia pada Nyamuk, Inovasi Baru yang Tuai Pro Kontra Warga +62 https://t.co/wWIMd3zLnt",proses kerja wolbachia nyamuk inovasi tuai pro kontra warga 62
1,Peneliti UGM Pastikan Penyebaran Nyamuk Wolbachia Kurangi 86% Rawat Inap Pasien DBD https://t.co/fakzVmkRbi,teliti ugm pasti sebar nyamuk wolbachia kurang 86 rawat inap pasien dbd
0,"Sikap sembunyi sembunyi dan nyaris tanpa sosialisasi yg memadai, penyebaran nyamuk wolbachia dicurigai pertama tama bukan utk pengendalian Dbd tp ada maksud lain, cuan misalnya..😠🤔😢",sikap sembunyi sembunyi sosialisasi yg pada sebar nyamuk wolbachia curiga tama utk kendali dbd tp maksud cuan
1,Nyamuk Wolbachia Diharap Mampu Kurangi Wabah DBD  https://t.co/E88TZWSgvN,nyamuk wolbachia harap kurang wabah dbd
1,"@riniagustina11 Seingat saya ini udah lama penelitiannya dan teruji kalau nyamuk yg bawa wolbachia efektif menekan penyebaran virus yg dibawa nyamuk lain, seperti DBD dan zika. Ngelepas spesies khusus gini evaluasinya ribet. Jadi kalau sampe bisa implementasi, saya yakin studinya udah lengkap",udah teliti uji nyamuk yg bawa wolbachia efektif tekan sebar virus yg bawa nyamuk dbd zika ngelepas spesies khusus gin evaluasi ribet sampe implementasi studi udah lengkap
1,"Nyamuk Wolbachia Mahakarya Bill Gates Sebagai Pembasmi DBD, Uji Coba Berhasil di Yogyakarta  https://t.co/s46exOcSVe https://t.co/SGESbeNdGY",nyamuk wolbachia mahakarya bill gates basmi dbd uji coba hasil yogyakarta
0,@Imperfect_Yy503 Knp harus Dengan nyamuk Wolbachia kalau penanganan DBD sudah bisa dikendalikan jng tertipu dengan Dajjal yg namanya nyamuk ttp aja ganggu aktivitas manusia,knp nyamuk wolbachia tangan dbd kendali jng tipu dajjal yg nama nyamuk ttp aja ganggu aktivitas manusia
1,"Nyamuk Wolbachia, Inovasi Baru yang Mampu Cegah DBD? https://t.co/Ue5v9WW1Tu",nyamuk wolbachia inovasi cegah dbd
1,"Satu Dasawarsa Adopsi Nyamuk Wolbachia, Angka DBD Yogyakarta Disebut Turun Drastis https://t.co/3Q5WwAMKD5 #TempoTekno",dasawarsa adopsi nyamuk wolbachia angka dbd yogyakarta turun drastis
1,Wolbachia: Harapan Baru Pencegahan DBD di Indonesia https://t.co/u8aTzXE9cc,wolbachia harap cegah dbd indonesia
1,Penggunaan nyamuk wolbachia untuk mencegah penyakit DBD disebut bakal dimulai di daerah Jakarta Barat pada Desember mendatang. Seperti apa metodenya? https://t.co/3YwiDuzuBD,guna nyamuk wolbachia cegah sakit dbd daerah jakarta barat desember metode
1,"Hasil dari penyebaran nyamuk wolbachia sejak 2016, menurunkan insidensi DBD sebanyak 77 persen dan menurunkan risiko rawat inap sebanyak 86 persen. https://t.co/k9VEUeusG6",hasil sebar nyamuk wolbachia 2016 turun insidensi dbd 77 persen turun risiko rawat inap 86 persen
1,"Wolbachia Turunkan Kasus DBD di Yogyakarta, Terendah selama 10 tahun https://t.co/HS0Hi5kQDG",wolbachia turun dbd yogyakarta rendah 10
1,8 Fakta Nyamuk Wolbachia Bill Gates yang Diklaim Bisa Turunkan Kasus DBD https://t.co/6gO0tgZ2aZ #TempoTekno,8 fakta nyamuk wolbachia bill gates klaim turun dbd
1,"Delapan Tahun Lepas Nyamuk Ber-#Wolbachia, Kota Yogyakarta Catatkan Rekor Kasus DBD Terendah Sepanjang Sejarah: Kota Yogyakarta menjadi kota pertama di Indonesia yang mengimplementasikan teknologi nyamuk ber-#Wolbachia dalam pengendalian demam berdarah… https://t.co/lEXio84irG https://t.co/jb4NVrWgs3",delapan lepas nyamuk ber kota yogyakarta catat rekor dbd rendah sejarah kota yogyakarta kota indonesia implementasi teknologi nyamuk ber kendali demam darah
0,"Tekan Kasus DBD, Nyamuk Wolbachia Tidak Hanya Menghisap Darah https://t.co/Pzot677F01",tekan dbd nyamuk wolbachia menghisap darah
1,"Warga Ujungberung sudah tau belum Kalo pemerintah ada program ternak nyamuk Wolbachia di Kecamatan Ujungberung.  Niatnya bagus, yakni until memberantas penyebaran nyamuk DBD  Tapi ada beberapa kontroversi, bahwa nyamuk ini dapat mengganggu keseimbangan ekosistem  #ujungberung https://t.co/CEHBzVfw5a",warga ujungberung tau kalo perintah program ternak nyamuk wolbachia camat ujungberung niat bagus until berantas sebar nyamuk dbd kontroversi nyamuk ganggu imbang ekosistem
1,Pelepasan nyamuk Wolbachia sudah masuk ke dalam salah satu strategi penanganan kasus demam berdarah dengue atau DBD di Indonesia. https://t.co/vFVHp49CGG,lepas nyamuk wolbachia masuk salah strategi tangan demam darah dengue dbd indonesia
1,"Jawa Barat Gunakan Metode Wolbachia Cegah DBD, Bey Machmudin: Sudah Diuji https://t.co/B28W9VYkfh",jawa barat metode wolbachia cegah dbd bey machmudin uji
