Status,full_text
Fact,"NYAMUK WOLBACHIA NYAMUKNYA BILL GATES?  Peneliti pendamping riset nyamuk ber-Wolbachia, dr. Riris Andono Ahmad, MPH PhD menegaskan bahwa penelitian yang dilakukan di Indonesia tidak dilakukan oleh Bill Gates."
Fact,"@DokterTifa Aku mendukung deh nyamuk wolbachia ini, karena seefektif itu di singapore"
Fact,"@DokterTifa Jadi begini sih, Nyamuk Wolbachia itu seperti garda pertahanan tubuh kita. Mereka bawa bakteri yang bantu stop virus demam berdarah."
Fact,@DokterTifa Cara kerja Nyamuk Wolbachia simpel tapi efektif. Mereka bawa bakteri yang ngancurin virus demam berdarah.
Fake,Wolbachia dan Rekayasa Genetika: Kebohongan yang Menyesatkan https://t.co/G2tvuWHKDq via @BERGELORA.COM
Fact,Prof Dr Aryati dr MKes SpPK(K) menceritakan bahwa penelitian mengenai nyamuk Wolbachia telah melalui perjalanan panjang. #publisherstory #beritaanaksurabaya https://t.co/jrlGN0lGLg
Fake,"@ZulkifliLubis69 Kayak nyamuk rekayasa nya Bill Gates, Wolbachia suka gigitin orang sehat ✌"
Fact,@FarizAG5 @DokterTifa udah riset dulu? nyamuk wolbachia ini tuh tujuannya buat menahan perkembagan nyamuk
Fact,"@Ilhamtob @DokterTifa @Ruang79 coba riset dulu kak, wolbachia ini bakteri loh dan asalnya dari alam bukan dibuat buat asal asalan, logika aja di negara lain aja aman"
Fact,"@DokterTifa Wolbachia telah terbukti sebagai metode yang efektif dalam pengendalian demam berdarah. buktinya banyak digunakan oleh negera lain, tinggal indonesia aja nih masyarakatnya banyak kemakan konspirasi :("
Fact,"@DokterTifa Gemar membaca itu penting, teman2!! Wolbachia bukanlah sesuatu yang asing, tapi bakteri alami yang ada dibanyak serangga, termasuk nyamuk. Dalam nyamuk Aedes aegypti, Wolbachia membentu mengurangi reproduksi virus dengue"
Fact,"@DokterTifa Saya paham kekhawatiran mengenai Wolbachia, tapi kita perlu melihat dari sisi positifnya. Implementasi di Jogja menunjukkan bahwa ini adalah langkah maju dalam pencegahan demam berdarah. Mari bersama-sama ciptakan lingkungan sehat!"
Fact,@DokterTifa di risetnya tertulis bakteri Wolbachia telah diidentifikasi sebagai alat potensial dalam upaya pengendalian demam berdarah kok jadi bakalan aman kita gausah khawatir
Fact,"@DokterTifa Rajin membaca itu penting, ya! Wolbachia, bakteri alami yang umumnya ditemukan di berbagai serangga. Di nyamuk Aedes aegypti, Wolbachia berperan menekan perkembangan virus dengue."
Fact,"@DokterTifa Efektivitas Wolbachia sudah terbukti di Jogja dan negara lain. Jangan ragu untuk membagikan informasi positif ini kepada teman-teman, keluarga, dan masyarakat. Semakin banyak yang tahu, semakin besar dampak positifnya!"
Fact,@DokterTifa Ya menurut lu aja buat apa sebar nyamuk 200juta. kirim beberapa aja udah bisa mastiin kalau nyamuk wolbachia itu aman
Fake,nyamuk Aides aegypti yg di dalam tubuhnya hidup bakteri Wolbachia (yg jg merupakan simbion primitif yg hidup di inangnya yaitu Drosophila melanogaster) dari hasil penelitian dapat menurunkan angka infeksi Dengue.   #noted #pediatricianlife
Fake,@ngobrolinapasih Ciri-ciri kalau itu nyamuk wolbachia adalah mereka pakai tanda gelang pengenal di sisi dalam gelangnya ada gambar barcodenya...🤭🤭
Fake,"@Ngabila Nyamuk Wolbachia yang kalian impor dari Australia itu semoga tidak akan bertahan di alam Indonesia. Insya Allah! Nyamuk aja mesti impor. Padahal nyamuk lokal banyak tersedia di sini. Bagaimans Inďonesia mau maju, jika segala sesuatunya impor?? Bahkan nyamuk pun impor!"
Fake,"@Ngabila Mana ada nyamuk baik, dungu! 3M yang kalian gembar gemborkan dikawinkan sama nyamuk wolbachia adalah suatu hal yamg bertolak belakang. Di satu sisi 3M bertujuan memberantas nyamuk, tapi di sisi nyamuk Wolbachia, malah justru mengembamg biakkan nyamuk. Masih jalan akal sehat?"
Fact,Peneliti Tegaskan Keamanan Bakteri Wolbachia  #Wolbachia #BakteriWolbachia #AntibodiWolbachia #NyamukberWolbachia  https://t.co/GNAHAk5wx1
Fact,"@geloraco Sudah saatnya kita melepaskan stigma dan bersama-sama menyambut solusi inovatif. Wolbachia bukan hanya 'coba-coba,' tapi telah memberikan hasil yang signifikan dalam melawan demam berdarah."
Fact,"@geloraco Terkait kekhawatiran tentang Wolbachia, perlu diingat bahwa setiap inovasi pasti akan mendapatkan tantangan. Penting untuk melihat hasil positifnya di Jogja dan memahami bahwa Wolbachia adalah bagian dari solusi kita."
Fake,"@kegblgnunfaedh Jgn kemakan hoax lagi, udah cukup covid kmrn hoax semua. Noh kemenkes kena kasus APD. Yakin semua cuma jualan vaksin gak guna. Yahudi lagi gencar depopulasi ges. Di balik ini semua ada program nya Bill Gate. Contohnya nyamuk Wolbachia penyebab radang otak dan cacat"
Fact,"7. Dilepas pertama kali pada 2017  Peneliti Pendamping WMP Yogyakarta sekaligus Direktur Pusat Kedokteran Tropis FKKMK UGM, Riris Andono Ahmad mengatakan pelepasan nyamuk mengandung wolbachia pertama kali dilakukan di Kota Yogyakarta pada 2017."
Fact,"6. Gandeng peneliti dari kampus top dunia  Riset terkait nyamuk wolbachia melibatkan sejumlah peneliti dunia, yaitu dari Monash University dan Yayasan Tahija. Teknologi wolbachia sendiri ditemukan oleh Founder dan Direktur WMP Global, Scott O’Neill pada 2008."
Fact,🗣 Adi: “Bakteri wolbachia atau nyamuk sebagai inangnya bukanlah organisme dari hasil rekayasa genetika yang dilakukan di laboratorium.” https://t.co/GkKOyVyRMe
Fact,5. Disebut tanpa ada rekayasa genetik  Peneliti UGM Adi Utarini mengatakan bakteri wolbachia dapat ditemukan secara alami di dalam tubuh nyamuk Harimau Asia (Aedes albopictus).
Fact,2. Ditemukan pada 1924  Wolbachia pertama kali ditemukan pada jaringan reproduksi nyamuk rumah (Culex pipiens) oleh Hertig dan Wolbach pada 1924.  Karena hal itulah spesies bakteri tersebut diberi nama latin Wolbachia pipientis.
Fact,"1. Bukan nama nyamuk  Wolbachia merupakan sebutan untuk bakteri yang hanya dapat ditemui di dalam tubuh serangga, termasuk nyamuk.  Wolbachia tidak mampu bertahan hidup dan tidak dapat mereplikasi diri di luar sel tubuh serangga sebagai inangnya."
Fake,@girlheavenysl Blm lagi Wolbachia mau disebar di Indo kak (eh di jkt barat udah kayaknya) katanya nyamuknya bermanfaat tapi namanya nyamuk insting kearifan lokal kan pasti nyamuk itu sakit digigit dan pasti reflek dipukul 😭
Fact,"Menteri Kesehatan RI Budi Gunadi Sadikin mengatakan, nyamuk ber-Wolbachia berhasil menurunkan incidence rate demam berdarah di Yogyakarta.  #Wolbachia  https://t.co/ouMpsQ1iWh"
Fact,"Menteri Kesehatan RI Budi Gunadi Sadikin mengatakan, nyamuk ber-Wolbachia berhasil menurunkan incidence rate demam berdarah di Yogyakarta.  #Wolbachia   https://t.co/ouMpsQ0L6J"
Fact,Penyebaran nyamuk Wolbachia bukan merupakan rekayasa genetik. Nyamuk ini hanya dimodifikasi dengan cara memasukkan bakteri Wolbachia ke dalam tubuhnya.  #AdiUtarini #Aedesaegypti #asing #bakteri #bali #BillGates #demamberdarah #hoaks #hoax #Indonesia #UGM #virus #wolbachia https://t.co/7wMHY9KTfc
Fake,@MPR_SBY @MprAldo @Kemenkes_RI Iyalah geruduk lagi. Kurang ajar amat rakyat dijadikan percobaan.. Lo pikir kesehatan &amp  kehidupan rakyat ga ada harganya !? Knp bukan Menkes beserta seluruh stafnya dijadikan percobaan gigitan nyamuk2 wolbachia. Bukankah mrk blg nyamuk2 itu aman?
Fake,"Penelitian untuk mengkreasikan nyamuk Wolbachia yang disponsori oleh Bill Gates, pemilik perusahaan perangkat lunak Microsoft melalui Bill &amp  Melinda Gates Foundation. Di Indonesia, pengujian nyamuk ini pertama kali dilakukan di Yogyakarta."
Fact,"Wolbachia adalah bakteri yang hanya dapat hidup di dalam tubuh serangga, termasuk nyamuk. Ketika nyamuk Aedes aegypti sudah terinfeksi Wolbachia, mereka menjadi mandul. https://t.co/wvnxuUhGwR"
Fake,"@DokterTifa Lah nyamuk malaria saja di basmi ini tambah ternak nyamuk wolbachia yang sudah diotak-atik. Sejak kapan nyamuk itu aman ? Kalau menggigit ya bentol, gatal² bahkan bisa lebih dari itu. Gimana mau percaya... Nanti seperti covid-19 lalu aman² dibelakang pada kelimpungan."
Fake,@detikcom Asam sulfat dan penyebaran nyamuk Wolbachia hati hati
Fake,@iwanfals Asam sulfat sama penyebaran nyamuk Wolbachia hati hati
Fake,@Nicho_Silalahi Kenapa gak sekalian di tenggak aja asam sulfat nya sama vaksin dan nyamuk Wolbachia nya  heran deh sama pemerintah kok rakyat dijadikan kelinci percobaan terus
Fact,"@KemenkesRI Nyamuk Wolbachia ini bukan cuma isapan jempol, bro. Udah riset di Jogja dan diaplikasikan di negara-negara lain, jadi yuk kita terlibat."
Fact,Cara kerja nyamuk wolbachia untuk mengatasi virus dengue diawali dengan memasukkan bakteri wolbachia ke dalam telur Aedes aegypti. https://t.co/sw049W5fMS
Fact,"@KemenkesRI tenang aja guys, di skema ini nyamuk Aedes aegypti akan tetap ada untuk keseimbangan ekologis. Tapi dia sekarang sudah mengandung bakteri wolbachia supaya bisa menghentikan penyebaran virus dengue"
Fact,"@KemenkesRI Wolbachia bukan rencana kosong, sudah ada riset dan aplikasi di Jogja dan beberapa negara. Coba kita sampaikan pandangan kita dengan santai."
Fact,"@KemenkesRI Teknologi Wolbachia ini beda, gak pake rekayasa genetik. Semua bahan alami, tanpa dicampurin sama hal-hal genetik. Asli alami, jadi jangan kemakan hoax ya lu pada"
Fact,"@KemenkesRI keamanan Wolbachia sudah jelas, tinggal googling kalian mau baca jurnal dan riset yg mana. Ini contoh bagaimana inovasi bisa bersinergi dengan keamanan kesehatan manusia."
Fact,"@KemenkesRI Jangan asal percaya, nyamuk baik Wolbachia ini ada risetnya Iho. Yuk, jaga kesehatan, jangan kena hoax kalian, be smart guys"
Fact,"@KemenkesRI @Kemenkes_RI budayakan baca, Wolbachia ini bakteri alami, di sekitar kita 6 dari 10 jenis serangga ada virus Wolbachia nya. Wolbachia dalam tubuh nyamuk Aedes aegypti ini fungsinya bisa nurunin replikasi virus dengue"
Fact,"@KemenkesRI inituh cara kerjanya sederhana, bakteri Wolbachia dimasukkan ke dalam telur nyamuk Aedes aegypti terus menghambat atau memblok perkembangan dari virus Denguenya. Sehingga ketika nyamuk ini menggigit manusia, virusnya tidak ikut berpindah ke manusia"
Fact,"@KemenkesRI @Kemenkes_RI Menurut saya kita harus fokus ke pencegahan, bukan pengobatan. vaksinasi dan virus Wolbachia udah tepat, kalo ada yg bisa pencegahan lebih efektif monggo disampaikan"
Fact,"@KemenkesRI @Kemenkes_RI udah dilakuin 2 cara utama, yg satu pemberian vaksin kpd masyarakat, ini juga masyarakat gk semuanya setuju, satu lagi perkawinan nyamuk dgn teknologi wolbachia agar nyamuknya tidak dapat menyebarkan virus aedes aegypti, ini lebih rame lg yg ga setuju, jd klean mau nya gmn guys?"
Fact,"@KemenkesRI jangan kemakkan hoax ya, yg bilang soal penyakit gangguan saraf otak, udah baca riset dan penelitiannya secara keseluruhan? risetnya ga terbukti valid. di Jogja angka gangguan otak tinggi, di tempat lain yg tidak disebarkan nyamuk Wolbachia juga sama tingginya"
Fact,"@KemenkesRI si nyamuk dengan Wolbachia ini bakal ngawinin nyamuk aedes aegepti dan bikin nyamuk jadi nggak terlalu 'efisien' bawa virus dengue. solusinya juga dari alam, virus ini jg ada di 60% serangga di sekitar kita dan selama ini kita baik-baik saja"
Fact,"@KemenkesRI Dari yg gue baca Pengurus Besar IDI negasin kalo risiko intervensi Wolbachia untuk pengendalian Dengue bisa diabaikan. soalnya udah ada  uji risetnya belasan tahun di Jogja, didukung jg dengan success story dari negara-negara lain"
Fact,@KemenkesRI Dulu di Jogja juga saat pelepasan telur nyamuk Wolbachia di beberapa lokasi sempat menuai penolakan. Tapi setelah dilakukan sosialisasi dan mendapat dukungan dari pemerintah kabupaten dan kota akhirnya program tersebut bisa terlaksana. ini saya dpt dari situs resmi UGM
Fact,@KemenkesRI Kata Prof Uut Pendekatan metode Wolbachia ini efektif banget dalam pengendalian penyakit yang ditularkan oleh nyamuk di wilayah perkotaan besar yang berpenduduk padat dan dengan tingkat insidensi dengue yang tinggi
Fact,"@KemenkesRI Telur-telur yang sudah disuntikkan wolbachia ini jg gak sembarangan prosesnya ya, kalo kalian baca, ini diproduksinya di lab entomologi atau lab serangga. kalo yg di Kota Bandung itu dapatnya dari Balai Besar Teknik Kesehatan Lingkungan (BBTKL) Salatiga"
Fact,"@KemenkesRI FYI aja guys, teknologi Wolbachia untuk pengendalian Dengue sudah direkomendasikan oleh WHO Vector Control Advisory Group sejak 2021."
Fact,"@KemenkesRI Bukan sekadar ide, nyamuk Wolbachia ini sudah ada risetnya, dan praktek di Jogja serta beberapa negara. Mari kita diskusikan dengan tenang."
Fact,"@KemenkesRI Bukan cuma wacana, nyamuk Wolbachia ini sudah di riset, bahkan di Jogja dan sudah diadopsi di negara-negara lain. Jangan ragu, mari kita ikut serta yang udah terbukti."
Fact,"@KemenkesRI Wolbachia ini nggak main-main, guys. Jadi, gak ada salahnya support dan belajar percaya sama pemerintah yang udah ngambil langkah konkret buat kebaikan kita semua."
Fact,"@KemenkesRI Cek risetnya, nyamuk Wolbachia ini udah diaplikasikan di Jogja dan beberapa negara. Kita bisa diskusikan dengan kepala dingin."
Fact,"@KemenkesRI Nyamuk Wolbachia bukan cuma wacana, bro. Udah riset di Jogja dan diterapkan di negara-negara lain, jadi mari kita support yang positif."
Fake,"Negara GENTING... Bahaya nyamuk Wolbachia, program depopulasi, By: Prof. DR. Ir. Richard https://t.co/FsIIx6owFL"
Fake,"Para 'pakar' pro Wolbachia tdk konskwen dlm membedah argumen saya,justru diputus agar tdk ketahuan kebodohan science yg mereka derita,wkwkwk ambyarrr.lihat pd durasi 1.20 tayangan YouTube ini https://t.co/FUL9zzW9FP"
Fake,"@TedInvestigasi Semua pd akhirnya akan TOTAL CONTROL. IOT, IOB. Semua dikendalikan by internet. Tggu sampai 5 or 6 G brjalan. Trserh jk anda mau percaya atau tdk.  Bgaimana jk itu Benar2 trjd. Penyesalan akn tiada berguna.. Yg kita perjuangkan skrng dlm Penolakan Nyamuk Wolbachia ya ini Goalnya"
Fact,https://t.co/EYjmzg3E02 Studi ini membantah jika Wolbachia tidak mengakibatkan transfeksi (infeksi pada serangga lain) selain Aedes a. Studi ini juga membantah tidak terjadinya perubahan genetik paska penginfeksian nyamuk oleh Wolbachia.
Fake,"@dokter_kampung Dari namanya aja ada unsur unsur vampir.wallachiaa ganti Wolbachia Hmm.. vald tapes salah satu keturunan khazar, roschild juga turunan khazar. Semua ini kelakuan Mafia khazar, termasuk di palestina 90% warga Israel adalah khazar bukan semit. Cuma mereka beragama Yahudi."
Fact,"Teknologi ini telah terbukti efektif, namun masyarakat tetap harus melakukan gerakan 3M plus.  Sudah tahukah Sobatnet tentang 3M plus? Jika belum, yuk simak infografis kali ini!   #DiskominfoPurwakarta #PurwakartaIstimewa #Wolbachia #3MPlusCegahDBD https://t.co/1D2gQ33CLK"
Fake,@AriesTruss Coba cek di akun @TedInvestigasi  lagi rame ngebahas pak Komjen soal Wolbachia yg dibilang nyamuk bionic dikatain controlled opposition
Fake,Covid -&gt  berujung Vaxx  Wolbachia -&gt  Eksperimen tanda tanya  Pneumonia -&gt  the next plandemi?  Tidak henti-hentinya setan ingin menghancurkan hidup insan 🤯
Fact,"Siti Fadillah Keliru, Wolbachia Dipastikan Aman https://t.co/v279u8sFDG"
Fact,Hoaks Nyamuk Wolbachia Tularkan Radang Otak Japanese Encephalitis https://t.co/aa8NcBrWga
Fake,@TedInvestigasi apa pun itu tolak kehadiran nyamuk Wolbachia jangan macam TKA diam diam sudah masuk tanpa persetujuan :) Garis bawahi diam diam disebar
Fake,"@kakhandika @sosmedkeras Apalagi soal semarang uda jdi kelinci percobaan penyebaran nyamuk Wolbachia, anjim bgt"
Fake,WOLBACHIA PROJECT ini sebenar nya  gmana sih kok banyak yg bahas nyamuk byonic untuk mempengaruhi prilaku manusia
Fake,‼️Breaking News‼️ Penemuan Mengejutkan! Bahaya Tersembunyi dari Pelepasan Nyamuk Wolbachia https://t.co/PWgoewS8nI
Fake,Ayo kita protest kepada who Terhadap penyebaran nyamuk wolbachia Jika kita sudah tergigit opeh nyamuk itu makan kita di control oleh mereka Ujung ujungnya vaksin 2025 sedikit manusia Efek vaksin menyebabkan kematian Dalang nyamuk wolbachia adalah bill gates
Fake,Bahaya laten nyamuk 'rekayasa' Wolbachia mengintai...  https://t.co/D66AISlEo6
Fact,Nyamuk Bionik Wolbachia diklaim bisa hadang demam berdarah  https://t.co/kkUHiFS1rW
Fake,@aciliussulcatus @DokterTifa https://t.co/gS7z8H6WVA Studi ini justru menunjukkan tidak adanya jaminan tidak ada perubahan virus dengue tidak akan berubah menjadi lebih virulen. Hal ini berhubungan dengan mekanisme penghambatan virus oleh Wolbachia. Bukan semata bicara ttg nyamuk
Fact,"@dokter_kampung @DokterTifa https://t.co/mgwomM2HlR Silakan kalau mau dibaca mengenai risk assessmentnya, disitu disimpulkan bahwa pelepasan Wolbachia-infected Ae. aegypti memiliki resiko yang dapat diabaikan (negligible risk). Semua yang anda tanyakan pasti ada di jurnal kalau anda mau cari."
Fact,Cara Kerja Bakteri Wolbachia Memberantas Demam Berdarah  2 Desember 2023 Baca Selengkapnya : https://t.co/1GIpdfaAI5
Fact,https://t.co/jGyvlUNNwN Bakteri Wolbachia tak menginfeksi manusia
Fact,[HOAKS] Teknologi Nyamuk Wolbachia Dikendalikan sebagai Senjata Pembunuh Manusia  https://t.co/6hU2i6zzZT
Fact,"Wealah, ada dokter terkenal (kontroversinya) juga disini dukung narasi nyamuk Wolbachia ini nyamuk Bill Gates lah nyamuk bionik lah. Nakes klo ikut nyebar hoaks ini mengerikan.  https://t.co/kb870rlpDD"
Fake,"@Nicho_Silalahi @KPK_RI @KemenkesRI @DokterTifa Ter GOBLOK dr BGS. FOGGING,abate kimia...dpt merusak lingkungn.heiii Bud, nyamuk wolbachia kalau gigit kta bsa  buat cwok jd cwek or sbaliknya. Ini bakalan jd nyamuk Feminisme.Aplgi kalau nnti ada CHIP. Krn nyamuk Wolbachia di Singapura ada bbrp yg hilang bisa balik lg..control❌"
Fake,"Makin melek sama edukasi wolbachia. Yuk ah buat para seleb di wakanda, angkat juga bahas wolbachia di podcast-podcast kalian  Biar rakyat awam paham betapa bahayanya program penyebaran nyamuk BG ini https://t.co/xmLIUnt3lT"
Fact,Menkes Bakal Sebar Nyamuk Wolbachia di Jakarta dan Bandung https://t.co/iPYXC74QSr #5news #wolbachia #menkes
Fact,"@MarkisaMeikarta @DokterTifa Baca literasinya bang, parasit pada hewan antropoda seperti serangga dan nyamuk, bukan manusia, makanya kenapa wolbachia dipakai ya untuk menekan perkembangbiakan nyamuk tersebut."
Fake,"@Nicho_Silalahi @KemenkesRI @DokterTifa Hentikan proyek nyamuk wolbachia Bill Gates n Co,  hentikan korbankan rakyat, hentikan penjajahan gaya baru.  https://t.co/pMMrGHXMpw"
Fact,Jadi masyarakat tidak perlu takut berlebihan apalagi mempercayai isi dari video tersebut.   Terus pantau akun media sosial @KemenkesRI untuk update info terbaru seputar Wolbachia 🦟  Source : https://t.co/KC1iHnjbwt²-import-di-sebarkan-di-negri-kita/   Salam sehat 🤗
Fact,"#Healthies ada yg save, like atau bahkan ikut menyebarkan video ini?  Hati-hati ya #Healthies, video itu mengandung informasi yg tidak benar &amp  menyesatkan  Faktanya, bakteri Wolbachia di nyamuk aedes aegypti tdk berbahaya bagi manusia, tetapi justru ampuh tekan virus dengue 🦠 https://t.co/dN2XKhop5M"
Fact,Guru Besar UI paparkan bakteri Wolbachia tak menginfeksi manusia https://t.co/hebjqaPBTb
Fake,@Catatan_ali7 Curiganya sya knp di sebut gen Z  Generasi terakhir yg normal nti stlh wolbachia sukses
Fake,@tvOneNews Nyamuk Wolbachia adalah nyamuk pencetus LGBT krn bisa merubah struktur DNA.
Fact,"❌ TEKNOLOGI NYAMUK WOLBACHIA SEBARKAN VIRUS JAPANESE ENCHEPALITIS YANG MENYEBABKAN PERADANGAN OTAK   ✅ Faktanya, teknologi nyamuk wolbachia tidak ada kaitannya dengan penyebaran virus japanese enchepalitis. Japanese encephalitis merupakan virus penyebab utama penyakit… https://t.co/SzU9xMbBiB"
Fake,"Wolbachia dr lalat drosophil,merampas kwalitas kesehatan kalian,fauqa baudhah (mikroorganisme pd nyamuk)akan menjadi faktor tdk berimbangnya populasi pria&amp wanita,atau para pria sdh jd spt wnt (gay),1:40 tdk normal,akibat rekayasa genetik dgn gen Wolbachia.Islam sdh menjelaskannya https://t.co/C5YV8pOeH5"
Fact,"@DokterTifa Nyamuk jantan wolbachia jk kawin dg nyamuk betina biasa, akan mnybabkan telur nyamuknya ga netas.   Nyamuk betina Wolbachia jk kawin dg nyamuk jantan biasa akan mnghasilkan anak nyamuk Wolbachia  Wolbachia d dlm tubuh nyamuk mnybabkaan nyamuk ga bisa mnularkan virus DB k manusia"
Fact,Wolbachia tidak dapat  bertahan hidup di luar sel serangga karena tidak memiliki mekanisme  untuk mereplikasi dirinya sendiri tanpa bantuan serangga sebagai  inangnya.   Sumber: https://t.co/Z3TRZGgE46
Fact,"@ryuizzee @DokterTifa Jadi cara kerjanya nyamuk yg udah disisipi bakteri Wolbachia (nyamuk Wolbachia) bakal kawin dengan nyamuk Aedes aegypti yg ga ada bakteri Wolbachia. Karena ada si bakteri Wolbachia ini, telur yg dihasilkan ga bs netas shg populasi nyamuk bisa diturunkan krn ga ada regenerasi"
Fake,https://t.co/7jQdcnrxhU  Siapa bilang Wolbachia aman bagi manusia?ini adalah salah satu penjelasan yg bagus bhw gen Wolbachia bertanghung thdp penyakit kaki gajah yg diderita manusia
Fact,Guru Besar Ilmu Biologi UI Tegaskan Wolbachia Tidak Menginfeksi Manusia  #wolbachia @univ_indonesia  https://t.co/uhmDK9Y2f2
Fact,"@DokterTifa Nyamuk Wolbachia sudah digunakan beberapa negara dan bertahun-tahun lalu. Hasilnya ada, teruji, dan baik. Secara ilmiah sudah ada jurnal, artikel ataupun reviewnya. Komentar ini sangat disayangkan."
Fact,Nih ya cara kerja nyamuk wolbachia. Dikasih dalam bentuk gambar biar org literasi tengkurep pun bisa paham ☺️☺️☺️☺️☺️ https://t.co/z1Wi26wzb8
Fake,"Metode nyamuk wolbachia sepertinya bertentangan dengan metode PSN nyamuk yaitu 3M plus, karena nyamuk wolbachia harus hidup agar bisa menginfeksi nyamuk pembawa virus lainnya sedangkan naluri manusia adalah membunuh nyamuk yang hidup sampai ke sarang-sarangnya. Ada komentar ?"
Fact,@ryuizzee @DokterTifa Nyamuk jenis ini gk ada dampak apa2 ke manusia dan bisa menurunkan angka demam berdarah. cara kerjanya yaitu si nyamuk Wolbachia ini akan memandulkan nyamuk aides ini sehingga nanti org yg digigit nyamuk aides ini gk ada efek apa2 aman kok jenis nyamuk Wolbachia udh di uji di SG
Fake,Bahaya nyamuk Wolbachia yang dikembangkan Bill Gates menurut orang Amerika dan Inggris seperti apa ya?
Fake,"@Nicho_Silalahi @KemenkesRI Hentikan proyek nyamuk wolbachia Bill Gates n Co,  jangan korbankan rakyat!!!  https://t.co/pMMrGHXMpw"
Fake,@Nicho_Silalahi @KemenkesRI Nyamuk Wolbachia Bisa Picu Penyakit Radang Otak Japanese Encephalitis? https://t.co/KgeP8uONcO
Fake,@DokterTifa WASPADA...!!! Wolbachia adalah nyamuk utk memata-matai yang sedang di target si Pembuat.
Fake,"🤣😂🤣😂 agama Wolbachia ini menyinggung para jin yg biasa merusak hemoglobin dan jaringan otak, penyampaian EntE kayak baca ayat kursi  terlalu keras ! "" Wkwkwkwk 😂🤣😂🤣😂"""
Fact,"Berhubung semua netizen dan buzzer mendadak jadi ahli genetik dan wabah, hamba mencoba mencari penerangan dari jurnal bereputasi (The Lancet) dan sejauh ini, dari satu artikel ini, hamba masih mendukung kebijakan pelepasan Wolbachia. https://t.co/vLqFGgGWpz"
Fact,Melki Laka Lena Pastikan Program Penyebaran Nyamuk Wolbachia Aman Dilakukan #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/hbt44OyFad
Fact,@Abahpurwa1 @LilySweetScar @mozamozza770 @mr_banan12 @8angSaid @SangLangit01 @MDH__SNA Mana ada nyamuk Wolbachia itu Rekaya genetik. Makanya belajar dulu wkwk lol. Wolbachia itu bakteri alami yang gak ada efek apa apa buat manusia.
Fact,"Kita Sambut Pahlawan Pembasmi Demam Berdarah…  🌟 Nyamuk Baik Wolbachia 🌟  Setelah riset yang cukup panjang, Nyamuk Baik Wolbachia terbukti menurunkan angka kasus dan kematian akibat Demam Berdarah, lho!  Yuk wujudkan Indonesia bebas Demam Berdarah dengan Nyamuk Baik Wolbachia. https://t.co/Kp7dLSzT9K"
Fact,@wid_ats @catuaries biasanya itu agen obat herbal/pengobatan alternatif dengan klaim bombastis yang merangkap sama penyebar hoax vaksin.   yg terbaru trennya sirkel ini skrg adl hoax nyamuk Wolbachia buat nyebarin penyakit 😬
Fact,Bakteri Wolbachia diketahui merupakan bakteri alami yang banyak ditemui pada berbagai jenis serangga. #taudarikepripedia  https://t.co/86ucQzNFC3
Fake,"Pola PROPAGANDA  Bill Gates ini, bahwa dia RELA digigit Nyamuk Wolbachia  DITIRU  Pihak2  yg terlibat  Proyek  Wolbachia.  Mereka  sampaikan di banyak forum:  Kami rela berikan darah kami utk jadi makanan Nyamuk Wolbachia""  Ini adalah Sesat Pikir  yg disebarkan scr sistematis. https://t.co/wXuBRkfo1p"""
Fake,"@DokterTifa Sudah jlas, nyamuk apa saja disemprot. Kok Budi Gunadi mlah ngimport. Wolbachia bikin lemes n gak selera beda jenis. Tri menteri...karepmu priye?"
Fake,"@DokterTifa Denger itu nyamuk robot bu.. jd gk bisa mati di semprot jg.. di cuaca extream sekalipun gk akan mati bu.. dy bru mati kalau kita bisikin.. "" ok wolbachia turning off"""""
Fake,"@DokterTifa @MprAldo @Nicho_Silalahi Wajib tolak, apaan nyamuk ngebawa virus dengeu (demam berdarah) aja kita masi kewalahan, konon lagi nih nyamuk bawa kuman wolbachia, gak usah berusaha ngurangi penduduk indonesia dengan cara gini. Dosa lu berlipet-lipet."
Fake,"@DokterTifa Sudah cape ma dunia tipu2 covid, jangan tipu2 lagi dengan wolbachia. Kalo mo uji coba, suruh bill gates nyoba ke anak cucunya."
Fact,Nyamuk Wolbachia Kini Akan Disebar di Jakarta Barat dan Bandung https://t.co/yOEYesGn4I
Fact,"Aku yg ngikutin program nyamuk Wolbachia dari sebelum covid (pernah disebar di kecamatanku juga) sebel liat hoaks nyamuk Bill Gates"" apalagi ""nyamuk bionik"". Banyak yg percaya pula."""
Fact,Model nyamuk ”Wolbachia” ini sebuah program ”novelty” yang sangat menjanjikan. Bisa jadi suatu saat kasus demam berdarah akan menghilang di muka Bumi lewat program ini. #Opini #AdadiKompas   https://t.co/Ei9X3vY3V7
Fact,Menkes Budi Gunadi Sadikin mengungkap implementasi teknologi nyamuk dengan bakteri wolbachia berhasil menurunkan incidence rate demam berdarah di Yogyakarta. #Newsupdate #update #news #text https://t.co/Ay1h5rVHYk
Fact,"@Adi25Wahyu @ayurngrm @kegblgnunfaedh Loh teori konspirasi saja banyak yang ngga bisa terbukti, bagaimana bisa diterima? Bahkan banyak teori konspirasi seperti tentang vaksin covid dan nyamuk ber wolbachia yang ada teori penelitianbya tapi orang orang lebih mempercayai teori konspirasi agar anti mainstream 🤣🤣🤣"
Fake,Bakteri nyamuk Wolbachia yang disebar  itu memang bisa sebabkan radang otak?
