id_text,Status,cleaned_text_x,tweet_url,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,cleaned_text_y
502,Fact,"saya cuma menyampaikan berdasarkan apa yang sudah dilakukan di daerah saya tentang nyamuk wolbachia, bahkan program penyebaran jentik nyamuk tersebut bukan 1 ato 2 bulan kebelakang tapi udah dilakukan tahun lalu. dan hasilnya ada secara kasus dbd didaerah saya menurun.",https://twitter.com/Haryatiii123/status/1726461245958848936,Mon Nov 20 04:43:31 +0000 2023,1726461245958848936,"@rickasun09 @Hanya_Alina @dokterapin Saya cuma menyampaikan berdasarkan apa yang sudah dilakukan di daerah saya tentang nyamuk wolbachia, bahkan program penyebaran jentik nyamuk tersebut bukan 1 ato 2 bulan kebelakang tapi udah dilakukan tahun lalu. Dan hasilnya ada secara kasus DBD didaerah saya menurun.",0,1,0,0,in,1510140784708063235,1725818783225532567,Haryatiii123,"saya cuma menyampaikan berdasarkan apa yang sudah dilakukan di daerah saya tentang nyamuk wolbachia, bahkan program penyebaran jentik nyamuk tersebut bukan 1 ato 2 bulan kebelakang tapi udah dilakukan tahun lalu. dan hasilnya ada secara kasus dbd didaerah saya menurun."
503,Fact,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/vfqxsxkytx",https://twitter.com/newscast_id/status/1726457580812472561,Mon Nov 20 04:28:57 +0000 2023,1726457580812472561,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/VfqxSxKYtX",0,0,0,0,in,1415167629732446208,1726457580812472561,newscast_id,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/vfqxsxkytx"
504,Fact,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/skf65x6fqj",https://twitter.com/otonomicoid/status/1726456604349128746,Mon Nov 20 04:25:05 +0000 2023,1726456604349128746,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/SkF65x6Fqj",0,0,0,0,in,753824742491074561,1726456604349128746,otonomicoid,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/skf65x6fqj"
505,Fact,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/kcyrai62vo",https://twitter.com/moneydotid/status/1726455786703118764,Mon Nov 20 04:21:50 +0000 2023,1726455786703118764,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/kcYrai62Vo",0,0,0,0,in,2993154144,1726455786703118764,moneydotid,"apa itu nyamuk wolbachia karya bill gates untuk pembasmi dbd, ini penjelasan kemenkes https://t.co/kcyrai62vo"
506,Fact,"7 fakta nyamuk wolbachia untuk basmi dbd, bukan hasil genetika https://t.co/wxdiwpo7vr",https://twitter.com/Popmama_com/status/1726454579628572861,Mon Nov 20 04:17:02 +0000 2023,1726454579628572861,"7 Fakta Nyamuk Wolbachia untuk Basmi DBD, Bukan Hasil Genetika https://t.co/wxDIWPo7Vr",0,1,1,1,in,2661838418,1726454579628572861,Popmama_com,"7 fakta nyamuk wolbachia untuk basmi dbd, bukan hasil genetika https://t.co/wxdiwpo7vr"
507,Fact,kementerian kesehatan ri memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus demam berdarah dengue (dbd). ini dilakukan dengan menggunakan teknologi perkawinan nyamuk wolbachia.⁣ 🦟 ⁣ perkawinan nyamuk dengan teknologi wolbachia memungkinkan nyamuk tidak dapat… https://t.co/8ud0oaax2v,https://twitter.com/detikHealth/status/1726436006277366051,Mon Nov 20 03:03:14 +0000 2023,1726436006277366051,Kementerian Kesehatan RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus demam berdarah dengue (DBD). Ini dilakukan dengan menggunakan teknologi perkawinan nyamuk wolbachia.⁣ 🦟 ⁣ Perkawinan nyamuk dengan teknologi wolbachia memungkinkan nyamuk tidak dapat… https://t.co/8ud0OaAX2v,0,1,2,4,in,104446991,1726436006277366051,detikHealth,kementerian kesehatan ri memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus demam berdarah dengue (dbd). ini dilakukan dengan menggunakan teknologi perkawinan nyamuk wolbachia.⁣ 🦟 ⁣ perkawinan nyamuk dengan teknologi wolbachia memungkinkan nyamuk tidak dapat… https://t.co/8ud0oaax2v
508,Fact,"tentang sebaran jentik wolbachia  menurut opini saya, berita media tentang nyamuk wolbachia hal paling gak jelas.  kalo tujuan penyebarannya untuk penanggulangan dbd, ya tinggal sebar aja, kenapa terkesan jadi program menkes, bahkan wajib banget woro-woro lewat media?",https://twitter.com/mbah_mijan/status/1726422291939213389,Mon Nov 20 02:08:44 +0000 2023,1726422291939213389,"TENTANG SEBARAN JENTIK WOLBACHIA  Menurut opini saya, berita media tentang Nyamuk Wolbachia hal paling gak jelas.  Kalo tujuan penyebarannya untuk penanggulangan DBD, ya tinggal sebar aja, kenapa terkesan jadi program menkes, bahkan wajib banget woro-woro lewat media?",1,0,1,10,in,227961909,1726422291939213389,mbah_mijan,"tentang sebaran jentik wolbachia  menurut opini saya, berita media tentang nyamuk wolbachia hal paling gak jelas.  kalo tujuan penyebarannya untuk penanggulangan dbd, ya tinggal sebar aja, kenapa terkesan jadi program menkes, bahkan wajib banget woro-woro lewat media?"
509,Unverified,"terus, bagaimana ya nasib"" beliau sekarang? mau tahu jawabannya? saksikan video berikut hingga tuntas yaa.            https://t.co/ysv24phunx""",https://twitter.com/centertropmed/status/1726417911844307122,Mon Nov 20 01:51:20 +0000 2023,1726417911844307122,"Terus, bagaimana ya nasib"" beliau sekarang? Mau tahu jawabannya? Saksikan video berikut hingga tuntas yaa.  #ugm #fkkmkugm #tropmed #tropmed_ugm #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik https://t.co/YSV24PHuNX""",0,0,0,1,in,1184330792224190465,1726249875799724364,centertropmed,"terus, bagaimana ya nasib"" beliau sekarang? mau tahu jawabannya? saksikan video berikut hingga tuntas yaa.            https://t.co/ysv24phunx"""
510,Fact,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi demam berdarah dengue (dbd)  https://t.co/98j8vjivan",https://twitter.com/yusufabualif/status/1726416242322628753,Mon Nov 20 01:44:42 +0000 2023,1726416242322628753,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi demam berdarah dengue (DBD)  https://t.co/98J8vJiVAn",0,0,0,0,in,160603309,1726416242322628753,yusufabualif,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi demam berdarah dengue (dbd)  https://t.co/98j8vjivan"
511,Fact,"orang2 udh ngomongin wolbachia utk atasi dbd, ai, 5g.... anjing suharto masih aja ngomong pki",https://twitter.com/AgusSumanas/status/1726404905282490442,Mon Nov 20 00:59:39 +0000 2023,1726404905282490442,"@novi_km @FeniksFireBird @Opposite6888 @gibran_tweet @jokowi Orang2 udh ngomongin wolbachia utk atasi DBD, AI, 5G.... Anjing suharto masih aja ngomong PKI",0,1,0,1,in,2299360164,1725538981310574638,AgusSumanas,"orang2 udh ngomongin wolbachia utk atasi dbd, ai, 5g.... anjing suharto masih aja ngomong pki"
512,Fake,belakangan heboh soal nyamuk wolbachia yang disebar untuk menekan kasus dbd di indonesia. seperti apa cara kerjanya? benarkah nyamuk ini hasil rekayasa genetik? https://t.co/d4uybytugp,https://twitter.com/detikHealth/status/1726390554571706421,Mon Nov 20 00:02:37 +0000 2023,1726390554571706421,Belakangan heboh soal nyamuk wolbachia yang disebar untuk menekan kasus DBD di Indonesia. Seperti apa cara kerjanya? Benarkah nyamuk ini hasil rekayasa genetik? https://t.co/D4uYByTUGP,0,0,1,1,in,104446991,1726390554571706421,detikHealth,belakangan heboh soal nyamuk wolbachia yang disebar untuk menekan kasus dbd di indonesia. seperti apa cara kerjanya? benarkah nyamuk ini hasil rekayasa genetik? https://t.co/d4uybytugp
513,Fact,apakah benar nyamuk wolbachia efektif turunkan kasus dbd? ini kata kemenkes! https://t.co/xkdp7fkllc,https://twitter.com/KompasTV/status/1726273023756628221,Sun Nov 19 16:15:36 +0000 2023,1726273023756628221,Apakah Benar Nyamuk Wolbachia Efektif Turunkan Kasus DBD? Ini Kata Kemenkes! https://t.co/xkDP7FKlLc,1,7,0,6,in,71436318,1726273023756628221,KompasTV,apakah benar nyamuk wolbachia efektif turunkan kasus dbd? ini kata kemenkes! https://t.co/xkdp7fkllc
514,Unverified,"nah, untuk mengetahuinya langsung aja tonton penuturan peneliti pusat kedokteran tropis ugm, dr. riris andono ahmad, mph phd berikut ini....            https://t.co/nqbxwgnnii",https://twitter.com/centertropmed/status/1726248438478917752,Sun Nov 19 14:37:54 +0000 2023,1726248438478917752,"Nah, untuk mengetahuinya langsung aja tonton penuturan peneliti Pusat Kedokteran Tropis UGM, dr. Riris Andono Ahmad, MPH PhD berikut ini....  #ugm #fkkmkugm #tropmed #tropmed_ugm #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik https://t.co/NQBXWgnNiI",0,0,0,0,in,1184330792224190465,1726247406231310532,centertropmed,"nah, untuk mengetahuinya langsung aja tonton penuturan peneliti pusat kedokteran tropis ugm, dr. riris andono ahmad, mph phd berikut ini....            https://t.co/nqbxwgnnii"
515,Fact,"nyamuk ber-wolbachia terbukti aman dan efektif mengurangi penularan dbd.  tapi, sebenarnya bagaimana sih cara kerja wolbachia dalam melawan dbd? (conthh",https://twitter.com/centertropmed/status/1726247406231310532,Sun Nov 19 14:33:48 +0000 2023,1726247406231310532,"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (conthh",0,1,0,0,in,1184330792224190465,1726247406231310532,centertropmed,"nyamuk ber-wolbachia terbukti aman dan efektif mengurangi penularan dbd.  tapi, sebenarnya bagaimana sih cara kerja wolbachia dalam melawan dbd? (conthh"
516,Fake,"maksudnya utk mengurangi penyakit dbd  tapi klo nyamuknya lagi sakit/alergi,ini malah timbul penyakit baru bgm  trs petugas jumantik bsa ngak bedain telur nyamuk biasa dgn nyamuk wolbachia          https://t.co/kgouwpmgan",https://twitter.com/RWati65/status/1726243233783751084,Sun Nov 19 14:17:13 +0000 2023,1726243233783751084,"Maksudnya utk mengurangi Penyakit DBD  Tapi klo nyamuknya lagi sakit/alergi,ini malah timbul penyakit baru bgm  Trs Petugas Jumantik bsa ngak bedain telur nyamuk biasa dgn nyamuk Wolbachia  #IsraeliTerrorists #gempa #indoviral #Coldplay  @DPR_RI @itjenkemenkes @PDI_Perjuangan https://t.co/KGouWPMGAn",0,1,2,6,in,1484472727142486019,1726243233783751084,RWati65,"maksudnya utk mengurangi penyakit dbd  tapi klo nyamuknya lagi sakit/alergi,ini malah timbul penyakit baru bgm  trs petugas jumantik bsa ngak bedain telur nyamuk biasa dgn nyamuk wolbachia          https://t.co/kgouwpmgan"
517,Fact,ini nyamuk wolbachia tujuannya baik hasilnya nyata. udah di singapura juga menerapkan program ini juga hasilnya dbd turun. kalo ini program dijalankan serentak diseluruh dunia mungkin 10 tahun kedepan dbd akan hilang dari peradaban. cuman di indonesia hal kayak gini dibuat geger,https://twitter.com/grandmaguz/status/1726238206616883595,Sun Nov 19 13:57:15 +0000 2023,1726238206616883595,ini nyamuk wolbachia tujuannya baik hasilnya nyata. udah di singapura juga menerapkan program ini juga hasilnya DBD turun. kalo ini program dijalankan serentak diseluruh dunia mungkin 10 tahun kedepan DBD akan hilang dari peradaban. Cuman di indonesia hal kayak gini dibuat geger,0,0,0,0,in,898747674911948801,1726238206616883595,grandmaguz,ini nyamuk wolbachia tujuannya baik hasilnya nyata. udah di singapura juga menerapkan program ini juga hasilnya dbd turun. kalo ini program dijalankan serentak diseluruh dunia mungkin 10 tahun kedepan dbd akan hilang dari peradaban. cuman di indonesia hal kayak gini dibuat geger
518,Fact,"nyamuk ber-wolbachia terbukti aman dan efektif mengurangi penularan dbd.  tapi, sebenarnya bagaimana sih cara kerja wolbachia dalam melawan dbd? (cont)",https://twitter.com/centertropmed/status/1726237600284107195,Sun Nov 19 13:54:50 +0000 2023,1726237600284107195,"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (cont)",0,0,0,0,in,1184330792224190465,1726237600284107195,centertropmed,"nyamuk ber-wolbachia terbukti aman dan efektif mengurangi penularan dbd.  tapi, sebenarnya bagaimana sih cara kerja wolbachia dalam melawan dbd? (cont)"
519,Fact,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi dbd  https://t.co/98j8vjivan",https://twitter.com/yusufabualif/status/1726232785940320328,Sun Nov 19 13:35:42 +0000 2023,1726232785940320328,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/98J8vJiVAn",0,0,0,0,in,160603309,1726232785940320328,yusufabualif,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi dbd  https://t.co/98j8vjivan"
520,Fact,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi dbd  https://t.co/6drch4uhy1",https://twitter.com/Toto_1945/status/1726232685004402822,Sun Nov 19 13:35:18 +0000 2023,1726232685004402822,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/6dRch4Uhy1",0,0,0,0,in,982461867233722369,1726232685004402822,Toto_1945,"ditolak warga bali, 4.100 nyamuk wolbachia justru disebar di jakarta barat  kemenkes menggulirkan program wolbachia untuk mengatasi dbd  https://t.co/6drch4uhy1"
521,Fact,"wolbachia, apakah wajib jadi program menkes?  apakah tak ada solusi lain, misalnya angkak dan jambu biji yang terbukti dapat menaikan trombosit pada penderita dbd, mungkin jauh menenangkan dibanding harus menyebar jentik nyamuk yang akan menuai pro kontra.",https://twitter.com/mbah_mijan/status/1726222469948985742,Sun Nov 19 12:54:43 +0000 2023,1726222469948985742,"Wolbachia, Apakah wajib jadi program Menkes?  Apakah tak ada solusi lain, misalnya Angkak dan Jambu Biji yang terbukti dapat menaikan trombosit pada penderita DBD, mungkin jauh menenangkan dibanding harus menyebar jentik nyamuk yang akan menuai pro kontra.",0,2,2,6,in,227961909,1726222469948985742,mbah_mijan,"wolbachia, apakah wajib jadi program menkes?  apakah tak ada solusi lain, misalnya angkak dan jambu biji yang terbukti dapat menaikan trombosit pada penderita dbd, mungkin jauh menenangkan dibanding harus menyebar jentik nyamuk yang akan menuai pro kontra."
522,Fact,jgn termakan hoax  intinya program wolbachia ini baik! kenapa? karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab dbd menjadi mandul dan tidak menularkan dbd lagi ketika menggigit seseorang! trs    https://t.co/5k5p1arzvz,https://twitter.com/Ngabila/status/1726220023646302344,Sun Nov 19 12:44:59 +0000 2023,1726220023646302344,@TedInvestigasi Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/5K5P1ArZvz,2,0,4,6,in,1184694752,1726037728129962228,Ngabila,jgn termakan hoax  intinya program wolbachia ini baik! kenapa? karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab dbd menjadi mandul dan tidak menularkan dbd lagi ketika menggigit seseorang! trs    https://t.co/5k5p1arzvz
523,Fake,"buktinya apa?  ada jaminan tidak ada dbd lg?  kalo memang nyamuk wolbachia bagus, knp gak diuji coba di negara asalnya? 🙄",https://twitter.com/vanc1Bozz/status/1726219123280244815,Sun Nov 19 12:41:25 +0000 2023,1726219123280244815,"Buktinya apa?  Ada jaminan tidak ada DBD lg?  Kalo memang nyamuk WOLBACHIA bagus, knp gak diuji coba di negara asalnya? 🙄",3,9,14,40,in,1622484956151975937,1726219123280244815,vanc1Bozz,"buktinya apa?  ada jaminan tidak ada dbd lg?  kalo memang nyamuk wolbachia bagus, knp gak diuji coba di negara asalnya? 🙄"
524,Fact,"sejauh aku belajar di kuliah gaada yg namanya nyamuk wolbachia 😭🤣  wolbachia ini sejenis mikroba yg dimasukkan"" ke badan nyamuk aedes, trus waktu itu nyamuk kawin, telurnya gabisa menetas/nyamuk betina nya mandul jadi bisa mengurangi angka dbd/ melemahkan virus dengue.""",https://twitter.com/blueskyygirl/status/1726218615400337789,Sun Nov 19 12:39:24 +0000 2023,1726218615400337789,"@ayachan10969__ Sejauh aku belajar di kuliah gaada yg namanya nyamuk Wolbachia 😭🤣  Wolbachia ini sejenis mikroba yg dimasukkan"" ke badan nyamuk Aedes, trus waktu itu nyamuk kawin, telurnya gabisa menetas/nyamuk betina nya mandul jadi bisa mengurangi angka DBD/ melemahkan virus dengue.""",0,1,0,0,in,1156393195258781696,1726200484430799231,blueskyygirl,"sejauh aku belajar di kuliah gaada yg namanya nyamuk wolbachia 😭🤣  wolbachia ini sejenis mikroba yg dimasukkan"" ke badan nyamuk aedes, trus waktu itu nyamuk kawin, telurnya gabisa menetas/nyamuk betina nya mandul jadi bisa mengurangi angka dbd/ melemahkan virus dengue."""
525,Fact,jgn termakan hoax  intinya program wolbachia ini baik! kenapa? karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab dbd menjadi mandul dan tidak menularkan dbd lagi ketika menggigit seseorang! trs    https://t.co/mbf5u1u47l,https://twitter.com/Ngabila/status/1726218225392984313,Sun Nov 19 12:37:51 +0000 2023,1726218225392984313,@Catatan_ali7 @dr_koko28 Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/MBF5u1U47L,13,15,5,9,in,1184694752,1726217397068288485,Ngabila,jgn termakan hoax  intinya program wolbachia ini baik! kenapa? karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab dbd menjadi mandul dan tidak menularkan dbd lagi ketika menggigit seseorang! trs    https://t.co/mbf5u1u47l
526,Fact,"nyamuk dbd di sebar nyamuk wolbachia ?  prof. richard claproth geram, keadaan indonesia genting karena sebaran nyamuk wolbachia - https://t.co/dhmofqdvlh",https://twitter.com/HMMurah3/status/1726207912417353873,Sun Nov 19 11:56:52 +0000 2023,1726207912417353873,"Nyamuk DBD Di Sebar Nyamuk Wolbachia ?  Prof. Richard Claproth Geram, Keadaan Indonesia Genting karena Sebaran Nyamuk Wolbachia - https://t.co/DHMoFqDVLH",0,2,13,11,in,1454008204027854853,1726207912417353873,HMMurah3,"nyamuk dbd di sebar nyamuk wolbachia ?  prof. richard claproth geram, keadaan indonesia genting karena sebaran nyamuk wolbachia - https://t.co/dhmofqdvlh"
527,Fact,"eh aku di bantul,  yogyakarta.. sejak pengembangbiakan nyamuk wolbachia tahun lalu, itu diternakin lewat ember kecil tiap minggi dipantau..  aku ngrasa ga ada efek samping apa2 tuh.  tapi benar akhir2 ini jarang banget denger kasus dbd alias menurun",https://twitter.com/et880888/status/1726192352891674708,Sun Nov 19 10:55:02 +0000 2023,1726192352891674708,"@TedInvestigasi @Fikri1000CC Eh aku di bantul,  yogyakarta.. Sejak pengembangbiakan nyamuk wolbachia tahun lalu, itu diternakin lewat ember kecil tiap minggi dipantau..  aku ngrasa ga ada efek samping apa2 tuh.  Tapi benar akhir2 ini jarang banget denger kasus DBD alias menurun",0,3,0,0,in,1262926840512958464,1726037728129962228,et880888,"eh aku di bantul,  yogyakarta.. sejak pengembangbiakan nyamuk wolbachia tahun lalu, itu diternakin lewat ember kecil tiap minggi dipantau..  aku ngrasa ga ada efek samping apa2 tuh.  tapi benar akhir2 ini jarang banget denger kasus dbd alias menurun"
